page,block_id,x0,y0,x1,y1,text
2,0,416.2969970703125,569.3360595703125,425.5929870605469,578.6400756835938,01
2,1,38.861297607421875,60.11198425292969,343.7113342285156,294.3320007324219,"ITOKI
DESIGN
HOUSE"
2,2,26.707799911499023,299.69000244140625,365.9677734375,334.07000732421875,明日の「働く」を、デザインする。
2,3,46.904701232910156,347.26898193359375,340.52392578125,360.7874755859375,働くことの意味が変わる時代に、イトーキは何を描き、どう動くのか。
2,4,28.123201370239258,365.26898193359375,359.3040466308594,378.8141174316406,未来設計から人材、ESGまで、役員の言葉で紡ぐ“働く”の進化のストーリー。
2,5,108.34249877929688,383.271484375,279.0860900878906,396.78997802734375,想いと戦略が交差する、未来への一冊。
2,6,432.239990234375,72.04296875,443.239990234375,262.52001953125,"人
的
資
本
経
営
に
効
く
空
間
デ
ザ
イ
ン
で
、"
2,7,414.2439880371094,66.54296875,425.2439880371094,246.41604614257812,"『
明
日
の
「
働
く
」
を
、
デ
ザ
イ
ン
す
る
。
』"
2,8,459.00799560546875,75.8990478515625,475.00799560546875,322.8126525878906,"イ
ト
ー
キ
の
未
来
設
計
（
パ
ー
パ
ス
）"
2,10,461.4460144042969,311.5480041503906,470.74200439453125,320.85198974609375,03
2,11,727.0430297851562,267.3800048828125,738.0430297851562,434.52496337890625,"オ
フ
ィ
ス
投
資
拡
大
の
追
い
風
を
受
け"
2,12,709.0470581054688,267.63299560546875,720.0470581054688,463.47808837890625,"製
販
一
体
を
強
み
に
し
て
、
収
益
拡
大
を
図
る"
2,13,753.8109741210938,265.947998046875,769.8109741210938,417.13201904296875,"ワ
ー
ク
プ
レ
イ
ス
事
業"
2,15,756.25,413.8680114746094,765.5460205078125,423.1719970703125,11
2,16,527.125,70.01300048828125,674.64599609375,92.8258285522461,トップメッセージ 05
2,17,532.9130249023438,96.44100952148438,733.3218994140625,111.8080062866211,働き方そのものを提案する企業に進化し
2,18,532.9130249023438,114.43701171875,599.5729370117188,129.8040008544922,高みを目指す
2,19,406.0360107421875,350.64300537109375,590.3090209960938,373.4558410644531,コンプライアンス対談 07
2,20,411.02398681640625,377.0710144042969,665.7286376953125,392.4380187988281,全社的に徹底的なコンプライアンス体制の見直しを
2,21,411.02398681640625,395.0669860839844,584.3727416992188,410.4339904785156,進めることで、透明性の高い会社、
2,22,411.02398681640625,413.0630187988281,634.521728515625,428.4300231933594,社会に誇れる会社への変貌を遂げていきます
2,23,442.4010009765625,449.8559875488281,596.8179931640625,472.6688232421875,ガバナンス座談会 09
2,24,447.1650085449219,476.28399658203125,677.2088012695312,491.6510009765625,昨年起きたコンプライアンス事案を契機にした
2,25,447.1650085449219,494.2799987792969,694.686767578125,509.6470031738281,対応策、女性活躍をはじめとするサステナビリティ
2,26,447.1650085449219,512.2760009765625,613.4077758789062,527.6430053710938,推進に関連した取り組みについて
2,27,576.8499755859375,167.80899047851562,765.0910034179688,190.621826171875,管理本部長メッセージ 06
2,28,580.8389892578125,196.82601928710938,783.613525390625,212.19300842285156,エクイティスプレッドをさらに良化させ、
2,29,581.1029663085938,214.822021484375,766.7167358398438,230.1890106201172,株主・投資家の皆さまの期待に応える
2,30,419.3039855957031,-19.795001983642578,784.6619262695312,60.96500015258789,CONTENTS
2,31,62.66239929199219,437.75848388671875,332.27020263671875,448.2959899902344,本年の統合報告書は、未来志向の「特集版」と、網羅的な情報をまとめた「本編」
2,32,54.15740203857422,450.7559814453125,144.1449432373047,461.6470031738281,の2部構成となっています。
2,33,62.66570281982422,463.7034912109375,328.5169372558594,474.3995056152344,本冊子は、「イトーキ統合報告書2025」の特集版です。本特集版では、『明日の
2,34,50.40199279785156,476.7559814453125,328.5131530761719,487.2934875488281,「働く」を、デザインする。』というミッションのもと、イトーキが描く未来の価値創
2,35,54.15199279785156,489.75347900390625,328.5184326171875,500.2909851074219,造に向けた戦略を、経営陣の言葉でお届けします。変革の最前線に立つリーダーたち
2,36,54.15199279785156,502.7509765625,273.9657287597656,513.2885131835938,のビジョンを通じて、イトーキの進化と挑戦の本質をご覧ください。
2,37,38.861297607421875,47.35600280761719,343.7113342285156,281.5760192871094,"ITOKI
DESIGN
HOUSE"
2,38,26.707799911499023,284.0999755859375,365.9677734375,318.47998046875,明日の「働く」を、デザインする。
2,39,46.904701232910156,328.843994140625,340.52392578125,342.36248779296875,働くことの意味が変わる時代に、イトーキは何を描き、どう動くのか。
2,40,28.123201370239258,346.843994140625,359.3040466308594,360.3891296386719,未来設計から人材、ESGまで、役員の言葉で紡ぐ“働く”の進化のストーリー。
2,41,108.34249877929688,364.84649658203125,279.0860900878906,378.364990234375,想いと戦略が交差する、未来への一冊。
2,42,266.4570007324219,400.6860046386719,359.9488220214844,410.6470031738281,ナビゲーションボタンの使い方
2,43,292.3940124511719,425.94000244140625,356.0745544433594,435.1180114746094,特集版目次に戻ります
2,44,292.3940124511719,449.3689880371094,348.9875183105469,458.5469970703125,直前に閲覧していた
2,45,292.3940124511719,459.2035217285156,342.4564208984375,468.38153076171875,ページに戻ります
2,46,292.3940124511719,482.6319885253906,355.4518737792969,491.80999755859375,前のページに戻ります
2,47,292.3940124511719,510.9789733886719,356.24542236328125,520.156982421875,次のページに進みます
2,48,48.48910140991211,403.74249267578125,237.8131866455078,414.2799987792969,本年の統合報告書は、未来志向の「特集版」と、網羅的な
2,49,39.984100341796875,416.739990234375,204.5677490234375,427.6300048828125,情報をまとめた「本編」の2部構成となっています。
2,50,48.486000061035156,429.6864929199219,237.8097381591797,440.38250732421875,本冊子は、「イトーキ統合報告書2025」の特集版です。
