page,block_id,x0,y0,x1,y1,text
21,58,823.123779296875,401.37725830078125,832.1322631835938,413.4713134765625,06
21,59,824.2227783203125,417.63818359375,831.66796875,467.1973571777344,OUR STRATEGY
21,60,823.076171875,17.755279541015625,832.1838989257812,29.84934425354004,01
21,61,824.2227783203125,34.01617431640625,831.66796875,83.8441390991211,INTRODUCTION
21,62,823.142578125,90.51104736328125,832.121337890625,102.60511016845703,02
21,63,824.2227783203125,106.7720947265625,831.66796875,153.00575256347656,TOP MESSAGE
21,64,879.0452880859375,367.913330078125,946.550537109375,378.5209045410156,グループ2030年ビジョン
21,65,862.757080078125,440.19683837890625,962.9107666015625,450.8044128417969,2050年カーボンニュートラルビジョン
21,66,890.6218872070312,512.480224609375,935.4923706054688,523.0878295898438,サステナビリティ
22,0,73.70079803466797,48.78759002685547,544.6630249023438,85.03984069824219,2030年までに目指す事業ポートフォリオと目標数値
22,1,62.36220169067383,86.64778900146484,650.7546997070312,102.31842041015625,都市ガス事業の継続的成長を図りつつ、新たな成長事業を確立し、経常利益（連結）に占める都市ガス事業と成長事業の利益比1:1を目指します。
22,2,98.92019653320312,378.2102355957031,730.0009765625,404.15576171875,"2018年～
2020年水準
2018年～
2020年水準
2024年
2024年
※
2030年
2030年"
22,3,200.72659301757812,124.22459411621094,688.6404418945312,147.19796752929688,"経常利益（連結）
※
事業ポートフォリオ"
22,4,538.5297241210938,277.5869445800781,547.8499755859375,287.6895751953125,10
22,5,623.7830810546875,246.84146118164062,633.3839721679688,256.944091796875,56
22,6,709.1044921875,235.06484985351562,718.8499145507812,245.16748046875,65
22,7,538.3494262695312,321.52294921875,718.8499145507812,334.89678955078125,"60
60
65"
22,8,62.36220169067383,440.978515625,771.678955078125,456.6491394042969,都市ガス事業の継続的成長を図りつつ、電力事業をはじめ、太陽光発電・バイオマス発電などを中心とした再エネ事業、東南アジア・インドにおける海外事業など、新たな成長事業
22,9,62.14109802246094,458.6943359375,544.8681030273438,474.3656311035156,を確立させていきます。これらの各事業を支えるため、他社等との連携、人材育成、組織開発、DX等にも注力していきます。
22,10,62.366546630859375,476.41082763671875,772.2947387695312,492.0822448730469,"特に、
「他企業・行政・学界等とのアライアンス」、
「資本提携」、
「M&A」は事業を問わず、成長を加速するための手段の一つとして有効であるため、既存事業とのシナジーの追求と"
22,11,62.36220169067383,494.12811279296875,225.87411499023438,509.7987365722656,PMIを徹底しつつ、積極的に推進します。
22,12,62.35873794555664,511.84393310546875,771.97412109375,527.5145874023438,以上のことから、都市ガス事業が創出するキャッシュや人材を含めた経営資源を成長分野（電力・再エネ、海外）へと配分し次なる成長の布石とするとともに、既存分野でも改革を
22,13,62.35873794555664,529.5597534179688,253.3460693359375,545.2304077148438,進め、効率化と成長の両方を実現していきます。
22,14,538.0889282226562,265.3445739746094,548.2872924804688,276.2891540527344,70
22,15,621.2694702148438,203.80441284179688,635.8963012695312,214.7489776611328,116
22,16,81.19921875,226.83590698242188,165.7821807861328,237.78465270996094,"86%
14%"
22,17,703.5433959960938,180.748779296875,724.4094848632812,195.9027862548828,130
22,18,408.1805114746094,224.68011474609375,428.7460021972656,239.83412170410156,50%
22,19,189.91070556640625,160.95872497558594,729.9468994140625,173.01303100585938,"都市ガス（億円）　
都市ガス以外の事業（億円）
都市ガス（%）　
都市ガス以外の事業（%）"
22,20,128.65939331054688,185.76194763183594,393.80126953125,197.81625366210938,"LPG　
電力・再エネ　
くらし・エンジニアリングサービス　
新規　
海外"
22,21,75.66480255126953,409.92852783203125,436.9885559082031,419.572021484375,※2024年の電力・再エネは、需給調整市場への参入により取引が増加したことなどにより、事業ポートフォリオにおける割合が多くなっています。
22,22,591.376953125,144.35585021972656,691.299072265625,153.99932861328125,※スライドタイムラグ補正後の経常利益
22,23,212.06939697265625,224.68576049804688,770.321044921875,250.58885192871094,"51%
50%
都市ガス
以外の事業"
22,24,737.7166137695312,321.5632629394531,763.5029296875,332.794921875,都市ガス
22,25,76.79638671875,217.4615478515625,447.6968078613281,237.78465270996094,"都市ガス以外の事業
都市ガス以外の事業
都市ガス
都市ガス
都市ガス
49%"
22,26,258.8406982421875,217.46304321289062,317.3013916015625,228.69468688964844,都市ガス以外の事業
22,27,346.5917053222656,565.3534545898438,495.7021484375,579.1752319335938,"SHIZUOKA GAS GROUP
INTEGRATED REPORT 2025
21"
22,28,823.1619873046875,339.9599609375,832.10107421875,352.05401611328125,05
22,29,824.2227783203125,356.22088623046875,831.66796875,394.2792053222656,OUR VISION
22,30,890.91162109375,116.16907501220703,934.6185302734375,124.7725601196289,OUR VISION
22,31,893.223388671875,129.51824951171875,932.2887573242188,140.74989318847656,事業環境分析
22,32,876.1048583984375,143.69015502929688,949.4955444335938,154.92311096191406,グループ2030年ビジョン
22,33,870.2952270507812,180.5418701171875,957.4152221679688,200.2773895263672,"2050年カーボンニュートラル 
ビジョン"
22,34,869.75537109375,157.86465454101562,955.758056640625,177.60020446777344,"2030年までに目指す 
事業ポートフォリオと目標数値"
22,35,897.4265747070312,206.87765502929688,936.9600830078125,215.48114013671875,CONTENTS
22,36,884.0012817382812,24.44235610961914,941.4666137695312,102.18956756591797,05
22,37,823.1187744140625,160.432373046875,832.13720703125,172.5264434814453,03
22,38,824.2227783203125,176.69329833984375,831.66796875,234.42713928222656,SPECIAL FEATURE
22,39,823.1331787109375,241.6922607421875,832.1268310546875,253.7863311767578,04
22,40,824.2227783203125,257.95318603515625,831.66796875,334.2071838378906,HOW WE CREATE VALUE
22,41,823.1956787109375,474.1331481933594,832.0653076171875,486.2272033691406,07
22,42,824.2227783203125,490.39410400390625,831.66796875,576.9207153320312,CORPORATE GOVERNANCE
22,43,823.123779296875,401.37725830078125,832.1322631835938,413.4713134765625,06
22,44,824.2227783203125,417.63818359375,831.66796875,467.1973571777344,OUR STRATEGY
22,45,823.076171875,17.755279541015625,832.1838989257812,29.84934425354004,01
22,46,824.2227783203125,34.01617431640625,831.66796875,83.8441390991211,INTRODUCTION
22,47,823.142578125,90.51104736328125,832.121337890625,102.60511016845703,02
22,48,824.2227783203125,106.7720947265625,831.66796875,153.00575256347656,TOP MESSAGE
22,49,879.0452880859375,367.913330078125,946.550537109375,378.5209045410156,グループ2030年ビジョン
22,50,862.757080078125,440.19683837890625,962.9107666015625,450.8044128417969,2050年カーボンニュートラルビジョン
22,51,890.6218872070312,512.480224609375,935.4923706054688,523.0878295898438,サステナビリティ
23,0,658.3557739257812,473.5252380371094,760.3843994140625,488.84075927734375,森林保全等によるCO2吸収
23,1,362.67138671875,148.47169494628906,701.0843505859375,168.89251708984375,"2050年当社グループのエネルギービジネス 
4つのエネルギーを最適化"
23,2,529.2459716796875,187.48532104492188,549.3366088867188,205.35357666015625,水素
23,3,517.5152587890625,202.7881622314453,561.2946166992188,226.43911743164062,"ローカル
ネットワーク"
23,4,519.210693359375,251.9735107421875,559.4415283203125,269.8417663574219,都市ガス
23,5,517.5150756835938,268.69366455078125,561.29443359375,282.42120361328125,ネットワーク
23,6,519.0767822265625,385.2018127441406,559.5060424804688,403.070068359375,地域電力
23,7,517.5150756835938,401.9219665527344,561.29443359375,415.6495056152344,ネットワーク
23,8,521.9442138671875,467.4066162109375,556.7080688476562,485.2748718261719,LPガス
23,9,517.5150756835938,484.1267395019531,561.29443359375,497.8542785644531,ネットワーク
23,10,323.9208679199219,215.57241821289062,414.3004150390625,242.2236328125,"ガス・電気の
カーボンニュートラル化"
23,11,513.9356079101562,352.14630126953125,564.6533813476562,371.49713134765625,"デジタル技術で
分散型電源を制御"
23,12,505.8611145019531,330.2458190917969,572.6912231445312,354.2085876464844,"スマートエネルギー
ネットワーク"
