spEmitCode,repDivID,gasID,gas_name_raw,gas_name_norm,unit,year,value,label,is_reported,fetched_at,source_url
985083805,1,0,合計,合計,千,2009,123892.0,124,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985083805&repDivID=1
985083805,1,0,合計,合計,千,2010,114937.0,115,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985083805&repDivID=1
985083805,1,0,合計,合計,千,2011,96791.0,97,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985083805&repDivID=1
985083805,1,0,合計,合計,千,2012,117039.0,117,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985083805&repDivID=1
985083805,1,0,合計,合計,千,2013,132752.0,133,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985083805&repDivID=1
985083805,1,0,合計,合計,千,2014,124943.0,125,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985083805&repDivID=1
985083805,1,0,合計,合計,千,2015,119301.0,119,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985083805&repDivID=1
985083805,1,0,合計,合計,千,2016,115836.0,116,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985083805&repDivID=1
985083805,1,0,合計,合計,千,2017,112888.0,113,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985083805&repDivID=1
985083805,1,0,合計,合計,千,2018,109553.0,110,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985083805&repDivID=1
985083805,1,0,合計,合計,千,2019,113521.0,114,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985083805&repDivID=1
985083805,1,0,合計,合計,千,2020,103150.0,103,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985083805&repDivID=1
985083805,1,0,合計,合計,千,2021,98098.0,98,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985083805&repDivID=1
985083805,1,0,合計,合計,千,2022,91629.0,92,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985083805&repDivID=1
985083805,1,0,合計,合計,千,2023,69603.0,70,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985083805&repDivID=1
985083805,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2009,123892.0,124,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985083805&repDivID=1
985083805,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2010,114937.0,115,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985083805&repDivID=1
985083805,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2011,96791.0,97,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985083805&repDivID=1
985083805,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2012,117039.0,117,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985083805&repDivID=1
985083805,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2013,132752.0,133,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985083805&repDivID=1
985083805,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2014,124943.0,125,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985083805&repDivID=1
985083805,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2015,119301.0,119,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985083805&repDivID=1
985083805,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2016,115836.0,116,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985083805&repDivID=1
985083805,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2017,112888.0,113,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985083805&repDivID=1
985083805,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2018,109553.0,110,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985083805&repDivID=1
985083805,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2019,113521.0,114,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985083805&repDivID=1
985083805,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2020,103150.0,103,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985083805&repDivID=1
985083805,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2021,98098.0,98,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985083805&repDivID=1
985083805,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2022,91629.0,92,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985083805&repDivID=1
985083805,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2023,69603.0,70,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985083805&repDivID=1
985083805,1,11,エネルギー起源CO<sub>2</sub>（廃棄物の原燃料使用）,エネルギー起源CO_2（廃棄物の原燃料使用）,,2023,1.0,0,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=11&spEmitCode=985083805&repDivID=1
985083805,1,20,調整後排出量,調整後排出量,千,2009,103349.0,103,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=20&spEmitCode=985083805&repDivID=1
985083805,1,20,調整後排出量,調整後排出量,千,2010,101187.0,101,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=20&spEmitCode=985083805&repDivID=1
985083805,1,20,調整後排出量,調整後排出量,千,2011,101187.0,101,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=20&spEmitCode=985083805&repDivID=1
985083805,1,20,調整後排出量,調整後排出量,千,2012,116833.0,117,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=20&spEmitCode=985083805&repDivID=1
985083805,1,20,調整後排出量,調整後排出量,千,2013,107731.0,108,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=20&spEmitCode=985083805&repDivID=1
985083805,1,20,調整後排出量,調整後排出量,千,2014,123185.0,123,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=20&spEmitCode=985083805&repDivID=1
985083805,1,20,調整後排出量,調整後排出量,千,2015,117563.0,118,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=20&spEmitCode=985083805&repDivID=1
985083805,1,20,調整後排出量,調整後排出量,千,2016,114135.0,114,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=20&spEmitCode=985083805&repDivID=1
985083805,1,20,調整後排出量,調整後排出量,千,2017,110619.0,111,1,2025-12-30T09:26:46.152293+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=20&spEmitCode=985083805&repDivID=1
