spEmitCode,repDivID,gasID,gas_name_raw,gas_name_norm,unit,year,value,label,is_reported,fetched_at,source_url
370021004,1,0,合計,合計,千,2009,151203.0,151,1,2025-12-30T09:33:30.026944+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=370021004&repDivID=1
370021004,1,0,合計,合計,千,2010,118570.0,119,1,2025-12-30T09:33:30.026944+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=370021004&repDivID=1
370021004,1,0,合計,合計,千,2011,133997.0,134,1,2025-12-30T09:33:30.026944+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=370021004&repDivID=1
370021004,1,0,合計,合計,千,2012,275369.0,275,1,2025-12-30T09:33:30.026944+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=370021004&repDivID=1
370021004,1,0,合計,合計,千,2013,297683.0,298,1,2025-12-30T09:33:30.026944+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=370021004&repDivID=1
370021004,1,0,合計,合計,千,2014,285579.0,286,1,2025-12-30T09:33:30.026944+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=370021004&repDivID=1
370021004,1,0,合計,合計,千,2015,281465.0,281,1,2025-12-30T09:33:30.026944+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=370021004&repDivID=1
370021004,1,0,合計,合計,千,2016,276711.0,277,1,2025-12-30T09:33:30.026944+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=370021004&repDivID=1
370021004,1,0,合計,合計,千,2017,279207.0,279,1,2025-12-30T09:33:30.026944+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=370021004&repDivID=1
370021004,1,0,合計,合計,千,2018,256738.0,257,1,2025-12-30T09:33:30.026944+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=370021004&repDivID=1
370021004,1,0,合計,合計,千,2019,227756.0,228,1,2025-12-30T09:33:30.026944+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=370021004&repDivID=1
370021004,1,0,合計,合計,千,2020,206274.0,206,1,2025-12-30T09:33:30.026944+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=370021004&repDivID=1
370021004,1,0,合計,合計,千,2021,208107.0,208,1,2025-12-30T09:33:30.026944+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=370021004&repDivID=1
370021004,1,0,合計,合計,千,2022,206714.0,207,1,2025-12-30T09:33:30.026944+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=370021004&repDivID=1
370021004,1,0,合計,合計,千,2023,184828.0,185,1,2025-12-30T09:33:30.026944+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=370021004&repDivID=1
370021004,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2009,151203.0,151,1,2025-12-30T09:33:30.026944+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=370021004&repDivID=1
370021004,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2010,118570.0,119,1,2025-12-30T09:33:30.026944+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=370021004&repDivID=1
370021004,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2011,133997.0,134,1,2025-12-30T09:33:30.026944+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=370021004&repDivID=1
370021004,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2012,275369.0,275,1,2025-12-30T09:33:30.026944+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=370021004&repDivID=1
370021004,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2013,297683.0,298,1,2025-12-30T09:33:30.026944+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=370021004&repDivID=1
370021004,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2014,285579.0,286,1,2025-12-30T09:33:30.026944+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=370021004&repDivID=1
370021004,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2015,281465.0,281,1,2025-12-30T09:33:30.026944+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=370021004&repDivID=1
370021004,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2016,276711.0,277,1,2025-12-30T09:33:30.026944+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=370021004&repDivID=1
370021004,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2017,279207.0,279,1,2025-12-30T09:33:30.026944+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=370021004&repDivID=1
370021004,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2018,256738.0,257,1,2025-12-30T09:33:30.026944+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=370021004&repDivID=1
