spEmitCode,repDivID,gasID,gas_name_raw,gas_name_norm,unit,year,value,label,is_reported,fetched_at,source_url
985670407,1,0,合計,合計,千,2009,360870.0,361,1,2025-12-30T09:25:00.669549+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985670407&repDivID=1
985670407,1,0,合計,合計,千,2010,431562.0,432,1,2025-12-30T09:25:00.669549+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985670407&repDivID=1
985670407,1,0,合計,合計,千,2011,346647.0,347,1,2025-12-30T09:25:00.669549+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985670407&repDivID=1
985670407,1,0,合計,合計,千,2012,414370.0,414,1,2025-12-30T09:25:00.669549+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985670407&repDivID=1
985670407,1,0,合計,合計,千,2013,492896.0,493,1,2025-12-30T09:25:00.669549+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985670407&repDivID=1
985670407,1,0,合計,合計,千,2014,544107.0,544,1,2025-12-30T09:25:00.669549+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985670407&repDivID=1
985670407,1,0,合計,合計,千,2015,497407.0,497,1,2025-12-30T09:25:00.669549+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985670407&repDivID=1
985670407,1,0,合計,合計,千,2016,491424.0,491,1,2025-12-30T09:25:00.669549+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985670407&repDivID=1
985670407,1,0,合計,合計,千,2017,412789.0,413,1,2025-12-30T09:25:00.669549+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985670407&repDivID=1
985670407,1,0,合計,合計,千,2018,482743.0,483,1,2025-12-30T09:25:00.669549+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985670407&repDivID=1
985670407,1,0,合計,合計,千,2019,470371.0,470,1,2025-12-30T09:25:00.669549+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985670407&repDivID=1
985670407,1,0,合計,合計,千,2020,361279.0,361,1,2025-12-30T09:25:00.669549+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985670407&repDivID=1
985670407,1,0,合計,合計,千,2021,417168.0,417,1,2025-12-30T09:25:00.669549+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985670407&repDivID=1
985670407,1,0,合計,合計,千,2022,375853.0,376,1,2025-12-30T09:25:00.669549+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985670407&repDivID=1
985670407,1,0,合計,合計,千,2023,324292.0,324,1,2025-12-30T09:25:00.669549+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985670407&repDivID=1
985670407,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2009,353574.0,354,1,2025-12-30T09:25:00.669549+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985670407&repDivID=1
985670407,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2010,428499.0,428,1,2025-12-30T09:25:00.669549+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985670407&repDivID=1
985670407,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2011,346647.0,347,1,2025-12-30T09:25:00.669549+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985670407&repDivID=1
