spEmitCode,repDivID,gasID,gas_name_raw,gas_name_norm,unit,year,value,label,is_reported,fetched_at,source_url
985612708,1,0,合計,合計,千,2009,776301.0,776,1,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985612708&repDivID=1
985612708,1,0,合計,合計,千,2010,789048.0,789,1,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985612708&repDivID=1
985612708,1,0,合計,合計,千,2011,787643.0,788,1,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985612708&repDivID=1
985612708,1,0,合計,合計,千,2012,838213.0,838,1,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985612708&repDivID=1
985612708,1,0,合計,合計,千,2013,892125.0,892,1,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985612708&repDivID=1
985612708,1,0,合計,合計,千,2014,825254.0,825,1,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985612708&repDivID=1
985612708,1,0,合計,合計,千,2015,783790.0,784,1,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985612708&repDivID=1
985612708,1,0,合計,合計,千,2016,834599.0,835,1,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985612708&repDivID=1
985612708,1,0,合計,合計,千,2017,830216.0,830,1,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985612708&repDivID=1
985612708,1,0,合計,合計,千,2018,784667.0,785,1,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985612708&repDivID=1
985612708,1,0,合計,合計,千,2019,702438.0,702,1,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985612708&repDivID=1
985612708,1,0,合計,合計,千,2020,587998.0,588,1,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985612708&repDivID=1
985612708,1,0,合計,合計,千,2021,625561.0,626,1,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985612708&repDivID=1
985612708,1,0,合計,合計,千,2022,624017.0,624,1,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985612708&repDivID=1
985612708,1,0,合計,合計,千,2023,642288.0,642,1,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=985612708&repDivID=1
985612708,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2009,723200.0,723,1,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985612708&repDivID=1
985612708,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2010,785548.0,786,1,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985612708&repDivID=1
985612708,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2011,783548.0,784,1,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985612708&repDivID=1
985612708,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2012,831265.0,831,1,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985612708&repDivID=1
985612708,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2013,885013.0,885,1,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985612708&repDivID=1
985612708,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2014,819053.0,819,1,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985612708&repDivID=1
985612708,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2015,776365.0,776,1,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985612708&repDivID=1
985612708,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2016,830355.0,830,1,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985612708&repDivID=1
985612708,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2017,821212.0,821,1,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985612708&repDivID=1
985612708,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2018,776227.0,776,1,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985612708&repDivID=1
985612708,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2019,697688.0,698,1,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985612708&repDivID=1
985612708,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2020,583378.0,583,1,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985612708&repDivID=1
985612708,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2021,620765.0,621,1,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985612708&repDivID=1
985612708,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2022,619071.0,619,1,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985612708&repDivID=1
985612708,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2023,636911.0,637,1,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=985612708&repDivID=1
985612708,1,3,非エネルギー起源CO<sub>2</sub>（廃棄物の原燃料使用）,非エネルギー起源CO_2（廃棄物の原燃料使用）,千,2009,49783.0,50,1,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=3&spEmitCode=985612708&repDivID=1
985612708,1,3,非エネルギー起源CO<sub>2</sub>（廃棄物の原燃料使用）,非エネルギー起源CO_2（廃棄物の原燃料使用）,千,2010,,報告なし,0,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=3&spEmitCode=985612708&repDivID=1
985612708,1,3,非エネルギー起源CO<sub>2</sub>（廃棄物の原燃料使用）,非エネルギー起源CO_2（廃棄物の原燃料使用）,千,2011,,報告なし,0,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=3&spEmitCode=985612708&repDivID=1
985612708,1,3,非エネルギー起源CO<sub>2</sub>（廃棄物の原燃料使用）,非エネルギー起源CO_2（廃棄物の原燃料使用）,千,2012,,報告なし,0,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=3&spEmitCode=985612708&repDivID=1
985612708,1,3,非エネルギー起源CO<sub>2</sub>（廃棄物の原燃料使用）,非エネルギー起源CO_2（廃棄物の原燃料使用）,千,2013,,報告なし,0,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=3&spEmitCode=985612708&repDivID=1
985612708,1,3,非エネルギー起源CO<sub>2</sub>（廃棄物の原燃料使用）,非エネルギー起源CO_2（廃棄物の原燃料使用）,千,2014,,報告なし,0,2025-12-30T09:37:19.032214+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=3&spEmitCode=985612708&repDivID=1
