spEmitCode,repDivID,gasID,gas_name_raw,gas_name_norm,unit,year,value,label,is_reported,fetched_at,source_url
580005000,1,0,合計,合計,千,2009,793602.0,794,1,2025-12-30T09:36:31.149882+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=580005000&repDivID=1
580005000,1,0,合計,合計,千,2010,823946.0,824,1,2025-12-30T09:36:31.149882+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=580005000&repDivID=1
580005000,1,0,合計,合計,千,2011,856126.0,856,1,2025-12-30T09:36:31.149882+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=580005000&repDivID=1
580005000,1,0,合計,合計,千,2012,856206.0,856,1,2025-12-30T09:36:31.149882+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=580005000&repDivID=1
580005000,1,0,合計,合計,千,2013,838870.0,839,1,2025-12-30T09:36:31.149882+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=580005000&repDivID=1
580005000,1,0,合計,合計,千,2014,811379.0,811,1,2025-12-30T09:36:31.149882+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=580005000&repDivID=1
580005000,1,0,合計,合計,千,2015,767262.0,767,1,2025-12-30T09:36:31.149882+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=580005000&repDivID=1
580005000,1,0,合計,合計,千,2016,738739.0,739,1,2025-12-30T09:36:31.149882+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=580005000&repDivID=1
580005000,1,0,合計,合計,千,2017,733640.0,734,1,2025-12-30T09:36:31.149882+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=580005000&repDivID=1
580005000,1,0,合計,合計,千,2018,703405.0,703,1,2025-12-30T09:36:31.149882+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=580005000&repDivID=1
580005000,1,0,合計,合計,千,2019,671102.0,671,1,2025-12-30T09:36:31.149882+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=580005000&repDivID=1
580005000,1,0,合計,合計,千,2020,744067.0,744,1,2025-12-30T09:36:31.149882+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=580005000&repDivID=1
580005000,1,0,合計,合計,千,2021,744911.0,745,1,2025-12-30T09:36:31.149882+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=580005000&repDivID=1
580005000,1,0,合計,合計,千,2022,743190.0,743,1,2025-12-30T09:36:31.149882+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=580005000&repDivID=1
580005000,1,0,合計,合計,千,2023,683089.0,683,1,2025-12-30T09:36:31.149882+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=0&spEmitCode=580005000&repDivID=1
580005000,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2009,782000.0,782,1,2025-12-30T09:36:31.149882+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=580005000&repDivID=1
580005000,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2010,809000.0,809,1,2025-12-30T09:36:31.149882+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=580005000&repDivID=1
580005000,1,1,エネルギー起源CO<sub>2</sub>,エネルギー起源CO_2,千,2011,841000.0,841,1,2025-12-30T09:36:31.149882+00:00,https://eegs.env.go.jp/ghg-santeikohyo-result/corporate/graph?gasID=1&spEmitCode=580005000&repDivID=1
