spEmitCode,repDivID,year,gasID,value,unit,source_file
100034834,1,2009,0,1550500.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2009,1,1490000.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2009,5,40500.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2009,8,20000.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2009,9,28100000.0,百万,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2009,20,1520000.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2010,0,1483900.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2010,1,1420000.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2010,5,38800.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2010,8,25100.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2010,9,26700000.0,百万,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2010,20,1440000.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2011,0,1273450.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2011,1,1210000.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2011,5,21200.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2011,8,42250.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2011,9,26900000.0,百万,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2011,20,1220000.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2012,0,1500400.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2012,1,1450000.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2012,5,26300.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2012,8,24100.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2012,9,29000000.0,百万,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2012,20,1500000.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2013,0,1967400.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2013,1,1890000.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2013,5,46900.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2013,8,30500.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2013,9,36700000.0,百万,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2013,20,1950000.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2014,0,1775800.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2014,1,1710000.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2014,5,41500.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2014,8,24300.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2014,9,33200000.0,百万,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2014,20,1780000.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2015,0,1783000.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2015,1,1720000.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2015,5,42000.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2015,8,21000.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2015,9,33200000.0,百万,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2015,20,1780000.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2016,0,1671100.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2016,1,1610000.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2016,5,39200.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2016,8,21900.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2016,9,31800000.0,百万,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2016,20,1670000.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2017,0,1767500.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2017,1,1700000.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2017,5,42200.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2017,8,25300.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2017,9,32700000.0,百万,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2017,20,1770000.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2018,0,1704500.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2018,1,1640000.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2018,5,42000.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2018,8,22500.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2018,9,31900000.0,百万,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2018,20,1710000.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2019,0,1626618.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2019,1,1583958.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2019,5,39610.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2019,8,3050.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2019,9,30342897.0,百万,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2019,20,1628724.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2020,0,1648817.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2020,1,1607707.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2020,5,41110.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2020,9,30908700.0,百万,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2020,20,1652304.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2021,0,1714630.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2021,1,1669526.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2021,5,45104.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2021,9,32567286.0,百万,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2021,20,1708680.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2022,0,1668402.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2022,1,1619590.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2022,5,41943.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2022,8,6869.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2022,9,30839626.0,百万,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2022,20,1659835.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2023,0,1756530.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2023,1,1566764.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2023,2,103763.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2023,4,8542.0,,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2023,5,77461.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2023,9,29950430.0,百万,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2023,11,1.0,,eegs_long_spEmitCode=100034834_repDivID=1.csv
100034834,1,2023,20,1754607.0,千,eegs_long_spEmitCode=100034834_repDivID=1.csv
118021424,1,2017,0,1451980.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2017,1,1278580.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2017,6,20000.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2017,7,84000.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2017,8,4400.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2017,10,65000.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2017,20,1451980.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2018,0,1942072.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2018,1,1622672.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2018,6,36000.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2018,7,150000.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2018,8,3400.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2018,10,130000.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2018,20,1608762.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2019,0,2035012.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2019,1,1702012.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2019,6,25000.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2019,7,160000.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2019,8,8000.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2019,10,140000.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2019,20,1684068.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2020,0,2181796.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2020,1,1783796.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2020,6,29000.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2020,7,190000.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2020,8,9000.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2020,10,170000.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2020,20,1765020.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2021,0,2320280.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2021,1,1910280.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2021,6,28000.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2021,7,190000.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2021,8,12000.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2021,10,180000.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2021,20,2398985.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2022,0,1916350.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2022,1,1521350.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2022,6,27000.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2022,7,180000.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2022,8,18000.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2022,10,170000.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2022,20,1404036.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2023,0,1892396.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2023,1,1497796.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2023,5,74000.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2023,6,24000.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2023,7,120000.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2023,8,6600.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2023,10,170000.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2023,11,1.0,,eegs_long_spEmitCode=118021424_repDivID=1.csv
118021424,1,2023,20,1666656.0,千,eegs_long_spEmitCode=118021424_repDivID=1.csv
200106551,1,2009,0,17300.0,千,eegs_long_spEmitCode=200106551_repDivID=1.csv
200106551,1,2009,1,17300.0,千,eegs_long_spEmitCode=200106551_repDivID=1.csv
200106551,1,2009,20,14700.0,千,eegs_long_spEmitCode=200106551_repDivID=1.csv
200106551,1,2010,0,19800.0,千,eegs_long_spEmitCode=200106551_repDivID=1.csv
200106551,1,2010,1,19800.0,千,eegs_long_spEmitCode=200106551_repDivID=1.csv
200106551,1,2010,20,17600.0,千,eegs_long_spEmitCode=200106551_repDivID=1.csv
200106551,1,2011,0,19610.0,千,eegs_long_spEmitCode=200106551_repDivID=1.csv
200106551,1,2011,1,19610.0,千,eegs_long_spEmitCode=200106551_repDivID=1.csv
200106551,1,2011,20,18946.0,千,eegs_long_spEmitCode=200106551_repDivID=1.csv
200106551,1,2012,0,23249.0,千,eegs_long_spEmitCode=200106551_repDivID=1.csv
200106551,1,2012,1,23249.0,千,eegs_long_spEmitCode=200106551_repDivID=1.csv
200106551,1,2012,20,22627.0,千,eegs_long_spEmitCode=200106551_repDivID=1.csv
200106551,1,2013,0,27040.0,千,eegs_long_spEmitCode=200106551_repDivID=1.csv
200106551,1,2013,1,27040.0,千,eegs_long_spEmitCode=200106551_repDivID=1.csv
200106551,1,2013,20,22986.0,千,eegs_long_spEmitCode=200106551_repDivID=1.csv
200106551,1,2014,0,27047.0,千,eegs_long_spEmitCode=200106551_repDivID=1.csv
200106551,1,2014,1,27047.0,千,eegs_long_spEmitCode=200106551_repDivID=1.csv
200106551,1,2014,20,26704.0,千,eegs_long_spEmitCode=200106551_repDivID=1.csv
200106551,1,2020,0,14331.0,千,eegs_long_spEmitCode=200106551_repDivID=1.csv
200106551,1,2020,1,14331.0,千,eegs_long_spEmitCode=200106551_repDivID=1.csv
200106551,1,2020,20,14060.0,千,eegs_long_spEmitCode=200106551_repDivID=1.csv
200106551,1,2021,0,16695.0,千,eegs_long_spEmitCode=200106551_repDivID=1.csv
200106551,1,2021,1,16695.0,千,eegs_long_spEmitCode=200106551_repDivID=1.csv
200106551,1,2021,20,16434.0,千,eegs_long_spEmitCode=200106551_repDivID=1.csv
200106551,1,2022,0,18483.0,千,eegs_long_spEmitCode=200106551_repDivID=1.csv
200106551,1,2022,1,18483.0,千,eegs_long_spEmitCode=200106551_repDivID=1.csv
200106551,1,2022,20,18046.0,千,eegs_long_spEmitCode=200106551_repDivID=1.csv
200106551,1,2023,0,17353.0,千,eegs_long_spEmitCode=200106551_repDivID=1.csv
200106551,1,2023,1,17353.0,千,eegs_long_spEmitCode=200106551_repDivID=1.csv
200106551,1,2023,11,1.0,,eegs_long_spEmitCode=200106551_repDivID=1.csv
200106551,1,2023,20,15740.0,千,eegs_long_spEmitCode=200106551_repDivID=1.csv
250294997,1,2009,0,206829.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2009,1,206829.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2009,20,181840.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2010,0,213082.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2010,1,213082.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2010,20,197752.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2011,0,442984.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2011,1,442984.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2011,20,412308.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2012,0,562870.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2012,1,562870.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2012,20,527570.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2013,0,408717.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2013,1,408717.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2013,20,383520.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2014,0,354258.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2014,1,354258.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2014,20,350901.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2015,0,455699.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2015,1,455699.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2015,20,449891.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2016,0,484926.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2016,1,484926.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2016,20,474514.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2017,0,450912.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2017,1,450912.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2017,20,436041.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2018,0,336630.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2018,1,336630.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2018,20,325541.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2019,0,215772.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2019,1,215772.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2019,20,205550.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2020,0,143511.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2020,1,143511.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2020,20,134987.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2021,0,129272.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2021,1,129272.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2021,20,125675.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2022,0,154627.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2022,1,154627.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2022,20,160138.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2023,0,197886.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2023,1,197886.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2023,11,1.0,,eegs_long_spEmitCode=250294997_repDivID=1.csv
250294997,1,2023,20,235443.0,千,eegs_long_spEmitCode=250294997_repDivID=1.csv
260094087,1,2009,0,3715.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2009,1,3715.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2009,20,3004.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2010,0,3676.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2010,1,3676.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2010,20,3149.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2011,0,3176.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2011,1,3176.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2011,20,3168.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2012,0,3749.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2012,1,3749.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2012,20,3742.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2013,0,4397.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2013,1,4397.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2013,20,3472.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2014,0,4256.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2014,1,4256.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2014,20,4189.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2015,0,4185.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2015,1,4185.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2015,20,4116.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2016,0,4369.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2016,1,4369.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2016,20,4296.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2017,0,4305.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2017,1,4305.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2017,20,4206.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2018,0,4219.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2018,1,4219.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2018,20,4111.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2019,0,4257.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2019,1,4257.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2019,20,4206.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2020,0,3894.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2020,1,3894.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2020,20,3879.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2021,0,3932.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2021,1,3932.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2021,20,3997.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2022,0,4000.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2022,1,4000.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2022,20,3870.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2023,0,3878.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2023,1,3878.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2023,11,1.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
260094087,1,2023,20,3878.0,,eegs_long_spEmitCode=260094087_repDivID=1.csv
280263436,1,2020,0,4033.0,,eegs_long_spEmitCode=280263436_repDivID=1.csv
280263436,1,2020,1,4033.0,,eegs_long_spEmitCode=280263436_repDivID=1.csv
280263436,1,2020,20,4015.0,,eegs_long_spEmitCode=280263436_repDivID=1.csv
280263436,1,2021,0,4413.0,,eegs_long_spEmitCode=280263436_repDivID=1.csv
280263436,1,2021,1,4413.0,,eegs_long_spEmitCode=280263436_repDivID=1.csv
280263436,1,2021,20,4373.0,,eegs_long_spEmitCode=280263436_repDivID=1.csv
280263436,1,2022,0,4836.0,,eegs_long_spEmitCode=280263436_repDivID=1.csv
280263436,1,2022,1,4836.0,,eegs_long_spEmitCode=280263436_repDivID=1.csv
280263436,1,2022,20,4825.0,,eegs_long_spEmitCode=280263436_repDivID=1.csv
280263436,1,2023,0,3603.0,,eegs_long_spEmitCode=280263436_repDivID=1.csv
280263436,1,2023,1,3603.0,,eegs_long_spEmitCode=280263436_repDivID=1.csv
280263436,1,2023,11,1.0,,eegs_long_spEmitCode=280263436_repDivID=1.csv
280263436,1,2023,20,3075.0,,eegs_long_spEmitCode=280263436_repDivID=1.csv
348007181,1,2014,0,29802.0,千,eegs_long_spEmitCode=348007181_repDivID=1.csv
348007181,1,2014,1,21246.0,千,eegs_long_spEmitCode=348007181_repDivID=1.csv
348007181,1,2014,8,8556.0,千,eegs_long_spEmitCode=348007181_repDivID=1.csv
348007181,1,2014,20,20987.0,千,eegs_long_spEmitCode=348007181_repDivID=1.csv
348007181,1,2015,0,33072.0,千,eegs_long_spEmitCode=348007181_repDivID=1.csv
348007181,1,2015,1,20142.0,千,eegs_long_spEmitCode=348007181_repDivID=1.csv
348007181,1,2015,8,12930.0,千,eegs_long_spEmitCode=348007181_repDivID=1.csv
348007181,1,2015,9,5725.0,,eegs_long_spEmitCode=348007181_repDivID=1.csv
348007181,1,2015,20,32822.0,千,eegs_long_spEmitCode=348007181_repDivID=1.csv
348007181,1,2016,0,26100.0,千,eegs_long_spEmitCode=348007181_repDivID=1.csv
348007181,1,2016,1,19465.0,千,eegs_long_spEmitCode=348007181_repDivID=1.csv
348007181,1,2016,8,6635.0,千,eegs_long_spEmitCode=348007181_repDivID=1.csv
348007181,1,2016,20,25848.0,千,eegs_long_spEmitCode=348007181_repDivID=1.csv
348007181,1,2017,0,21910.0,千,eegs_long_spEmitCode=348007181_repDivID=1.csv
348007181,1,2017,1,17669.0,千,eegs_long_spEmitCode=348007181_repDivID=1.csv
348007181,1,2017,8,4241.0,千,eegs_long_spEmitCode=348007181_repDivID=1.csv
348007181,1,2017,20,21602.0,千,eegs_long_spEmitCode=348007181_repDivID=1.csv
348007181,1,2018,0,24226.0,千,eegs_long_spEmitCode=348007181_repDivID=1.csv
348007181,1,2018,1,17819.0,千,eegs_long_spEmitCode=348007181_repDivID=1.csv
348007181,1,2018,8,6407.0,千,eegs_long_spEmitCode=348007181_repDivID=1.csv
348007181,1,2018,20,17472.0,千,eegs_long_spEmitCode=348007181_repDivID=1.csv
348007181,1,2019,0,22919.0,千,eegs_long_spEmitCode=348007181_repDivID=1.csv
348007181,1,2019,1,16945.0,千,eegs_long_spEmitCode=348007181_repDivID=1.csv
348007181,1,2019,8,5974.0,千,eegs_long_spEmitCode=348007181_repDivID=1.csv
348007181,1,2019,20,16611.0,千,eegs_long_spEmitCode=348007181_repDivID=1.csv
348007181,1,2020,0,25555.0,千,eegs_long_spEmitCode=348007181_repDivID=1.csv
348007181,1,2020,1,15932.0,千,eegs_long_spEmitCode=348007181_repDivID=1.csv
348007181,1,2020,8,9623.0,千,eegs_long_spEmitCode=348007181_repDivID=1.csv
348007181,1,2020,20,25172.0,千,eegs_long_spEmitCode=348007181_repDivID=1.csv
348007181,1,2021,0,27841.0,千,eegs_long_spEmitCode=348007181_repDivID=1.csv
348007181,1,2021,1,15653.0,千,eegs_long_spEmitCode=348007181_repDivID=1.csv
348007181,1,2021,8,12188.0,千,eegs_long_spEmitCode=348007181_repDivID=1.csv
