事業者名,法人番号,特定排出者コード,所在地,主たる事業,従業員数,株式銘柄コード,ISINコード,事業所名,一覧_事業,一覧_所在地,一覧_温室効果ガス算定排出量_text,一覧_温室効果ガス算定排出量_tCO2,詳細ページURL
三菱地所株式会社,2010001008774,985794807,東京都千代田区,不動産業，物品賃貸業 不動産賃貸業・管理業 不動産賃貸業（貸家業，貸間業を除く） 貸事務所業,（記載なし）,8802,（記載なし）,（記載なし）,（記載なし）,"1,873 tCO2",（未公開年度）,,
三菱地所株式会社,2010001008774,985794807,東京都千代田区,不動産業，物品賃貸業 不動産賃貸業・管理業 不動産賃貸業（貸家業，貸間業を除く） 貸事務所業,（記載なし）,8802,（記載なし）,（記載なし）,（記載なし）,0 tCO2,（未公開年度）,,
三菱地所株式会社,2010001008774,985794807,東京都千代田区,不動産業，物品賃貸業 不動産賃貸業・管理業 不動産賃貸業（貸家業，貸間業を除く） 貸事務所業,（記載なし）,8802,（記載なし）,"2,208 tCO2","17,113 tCO2","2,593 tCO2",（未公開年度）,,
