事業者名,法人番号,特定排出者コード,所在地,主たる事業,従業員数,株式銘柄コード,ISINコード,事業所名,一覧_事業,一覧_所在地,一覧_温室効果ガス算定排出量_text,一覧_温室効果ガス算定排出量_tCO2,詳細ページURL
ＫＨネオケム株式会社,8010001136966,617001903,東京都中央区,製造業 化学工業 有機化学工業製品製造業 脂肪族系中間物製造業（脂肪族系溶剤を含む）,（記載なし）,4189,（記載なし）,（記載なし）,（記載なし）,0 tCO2,（未公開年度）,,
