事業者名,法人番号,特定排出者コード,所在地,主たる事業,従業員数,株式銘柄コード,ISINコード,事業所名,一覧_事業,一覧_所在地,一覧_温室効果ガス算定排出量_text,一覧_温室効果ガス算定排出量_tCO2,詳細ページURL,詳細_事業者名,詳細_事業所名,詳細_所在都道府県,詳細_特定排出者コード,詳細_事業所において行われる事業
大同特殊鋼株式会社,6180001037514,400072412,愛知県名古屋市,製造業 鉄鋼業 製鋼・製鋼圧延業 製鋼・製鋼圧延業,"3,283 人",5471,（記載なし）,知多工場,鉄鋼業,愛知県東海市,"791,917 tCO2",791917,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=400072412&office=知多工場,大同特殊鋼株式会社,知多工場,愛知県,400072412,製造業 鉄鋼業 製鋼・製鋼圧延業 製鋼・製鋼圧延業
大同特殊鋼株式会社,6180001037514,400072412,愛知県名古屋市,製造業 鉄鋼業 製鋼・製鋼圧延業 製鋼・製鋼圧延業,"3,283 人",5471,（記載なし）,渋川工場,鉄鋼業,群馬県渋川市,"132,935 tCO2",132935,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=400072412&office=渋川工場,大同特殊鋼株式会社,渋川工場,群馬県,400072412,製造業 鉄鋼業 鉄素形材製造業 鍛鋼製造業
大同特殊鋼株式会社,6180001037514,400072412,愛知県名古屋市,製造業 鉄鋼業 製鋼・製鋼圧延業 製鋼・製鋼圧延業,"3,283 人",5471,（記載なし）,星崎工場,鉄鋼業,愛知県名古屋市,"101,061 tCO2",101061,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=400072412&office=星崎工場,大同特殊鋼株式会社,星崎工場,愛知県,400072412,製造業 鉄鋼業 製鋼を行わない鋼材製造業（表面処理鋼材を除く） 熱間圧延業（鋼管，伸鉄を除く）
大同特殊鋼株式会社,6180001037514,400072412,愛知県名古屋市,製造業 鉄鋼業 製鋼・製鋼圧延業 製鋼・製鋼圧延業,"3,283 人",5471,（記載なし）,築地テクノセンター,鉄鋼業,愛知県名古屋市,"11,422 tCO2",11422,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=400072412&office=築地テクノセンター,大同特殊鋼株式会社,築地テクノセンター,愛知県,400072412,製造業 鉄鋼業 その他の鉄鋼業 他に分類されない鉄鋼業
大同特殊鋼株式会社,6180001037514,400072412,愛知県名古屋市,製造業 鉄鋼業 製鋼・製鋼圧延業 製鋼・製鋼圧延業,"3,283 人",5471,（記載なし）,君津工場,鉄鋼業,千葉県君津市,"6,643 tCO2",6643,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=400072412&office=君津工場,大同特殊鋼株式会社,君津工場,千葉県,400072412,製造業 鉄鋼業 鉄素形材製造業 鍛工品製造業
