事業者名,法人番号,特定排出者コード,所在地,主たる事業,従業員数,株式銘柄コード,ISINコード,事業所名,一覧_事業,一覧_所在地,一覧_温室効果ガス算定排出量_text,一覧_温室効果ガス算定排出量_tCO2,詳細ページURL,詳細_事業者名,詳細_事業所名,詳細_所在都道府県,詳細_特定排出者コード,詳細_事業所において行われる事業
日鉄高炉セメント株式会社,2290801001835,810338322,福岡県北九州市,製造業 窯業・土石製品製造業 セメント・同製品製造業 セメント製造業,177 人,（記載なし）,（記載なし）,本社工場,窯業・土石製品製造業,福岡県北九州市,"522,568 tCO2",522568,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=810338322&office=本社工場,日鉄高炉セメント株式会社,本社工場,福岡県,810338322,製造業 窯業・土石製品製造業 セメント・同製品製造業 セメント製造業
日鉄高炉セメント株式会社,2290801001835,810338322,福岡県北九州市,製造業 窯業・土石製品製造業 セメント・同製品製造業 セメント製造業,177 人,（記載なし）,（記載なし）,第2石灰工場,窯業・土石製品製造業,福岡県北九州市,"149,639 tCO2",149639,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=810338322&office=第2石灰工場,日鉄高炉セメント株式会社,第2石灰工場,福岡県,810338322,製造業 窯業・土石製品製造業 その他の窯業・土石製品製造業 石灰製造業
日鉄高炉セメント株式会社,2290801001835,810338322,福岡県北九州市,製造業 窯業・土石製品製造業 セメント・同製品製造業 セメント製造業,177 人,（記載なし）,（記載なし）,第1石灰工場,窯業・土石製品製造業,福岡県北九州市,"43,028 tCO2",43028,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=810338322&office=第1石灰工場,日鉄高炉セメント株式会社,第1石灰工場,福岡県,810338322,製造業 窯業・土石製品製造業 その他の窯業・土石製品製造業 石灰製造業
