事業者名,法人番号,特定排出者コード,所在地,主たる事業,従業員数,株式銘柄コード,ISINコード,事業所名,一覧_事業,一覧_所在地,一覧_温室効果ガス算定排出量_text,一覧_温室効果ガス算定排出量_tCO2,詳細ページURL,詳細_事業者名,詳細_事業所名,詳細_所在都道府県,詳細_特定排出者コード,詳細_事業所において行われる事業
ルネサスセミコンダクタマニュファクチュアリング株式会社,6160001000449,500218000,茨城県ひたちなか市,製造業 電子部品・デバイス・電子回路製造業 電子デバイス製造業 集積回路製造業,"2,613 人",（記載なし）,（記載なし）,那珂工場,電子部品・デバイス・電子回路製造業,茨城県ひたちなか市,"253,954 tCO2",253954,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=500218000&office=那珂工場,ルネサスセミコンダクタマニュファクチュアリング株式会社,那珂工場,茨城県,500218000,製造業 電子部品・デバイス・電子回路製造業 電子デバイス製造業 集積回路製造業
ルネサスセミコンダクタマニュファクチュアリング株式会社,6160001000449,500218000,茨城県ひたちなか市,製造業 電子部品・デバイス・電子回路製造業 電子デバイス製造業 集積回路製造業,"2,613 人",（記載なし）,（記載なし）,川尻工場,電子部品・デバイス・電子回路製造業,熊本県熊本市,"176,932 tCO2",176932,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=500218000&office=川尻工場,ルネサスセミコンダクタマニュファクチュアリング株式会社,川尻工場,熊本県,500218000,製造業 電子部品・デバイス・電子回路製造業 電子デバイス製造業 集積回路製造業
ルネサスセミコンダクタマニュファクチュアリング株式会社,6160001000449,500218000,茨城県ひたちなか市,製造業 電子部品・デバイス・電子回路製造業 電子デバイス製造業 集積回路製造業,"2,613 人",（記載なし）,（記載なし）,西条工場,電子部品・デバイス・電子回路製造業,愛媛県西条市,"104,883 tCO2",104883,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=500218000&office=西条工場,ルネサスセミコンダクタマニュファクチュアリング株式会社,西条工場,愛媛県,500218000,製造業 電子部品・デバイス・電子回路製造業 電子デバイス製造業 集積回路製造業
ルネサスセミコンダクタマニュファクチュアリング株式会社,6160001000449,500218000,茨城県ひたちなか市,製造業 電子部品・デバイス・電子回路製造業 電子デバイス製造業 集積回路製造業,"2,613 人",（記載なし）,（記載なし）,高崎工場,電子部品・デバイス・電子回路製造業,群馬県高崎市,"66,472 tCO2",66472,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=500218000&office=高崎工場,ルネサスセミコンダクタマニュファクチュアリング株式会社,高崎工場,群馬県,500218000,製造業 電子部品・デバイス・電子回路製造業 電子デバイス製造業 集積回路製造業
