事業者名,法人番号,特定排出者コード,所在地,主たる事業,従業員数,株式銘柄コード,ISINコード,事業所名,一覧_事業,一覧_所在地,一覧_温室効果ガス算定排出量_text,一覧_温室効果ガス算定排出量_tCO2,詳細ページURL,詳細_事業者名,詳細_事業所名,詳細_所在都道府県,詳細_特定排出者コード,詳細_事業所において行われる事業
吉澤石灰工業株式会社,8010001059936,985852606,栃木県佐野市,製造業 窯業・土石製品製造業 その他の窯業・土石製品製造業 石灰製造業,258 人,（記載なし）,（記載なし）,君津事業所,窯業・土石製品製造業,千葉県君津市,"409,638 tCO2",409638,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=985852606&office=君津事業所,吉澤石灰工業株式会社,君津事業所,千葉県,985852606,製造業 窯業・土石製品製造業 その他の窯業・土石製品製造業 石灰製造業
吉澤石灰工業株式会社,8010001059936,985852606,栃木県佐野市,製造業 窯業・土石製品製造業 その他の窯業・土石製品製造業 石灰製造業,258 人,（記載なし）,（記載なし）,葛生工場,窯業・土石製品製造業,栃木県佐野市,"362,582 tCO2",362582,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=985852606&office=葛生工場,吉澤石灰工業株式会社,葛生工場,栃木県,985852606,製造業 窯業・土石製品製造業 その他の窯業・土石製品製造業 石灰製造業
吉澤石灰工業株式会社,8010001059936,985852606,栃木県佐野市,製造業 窯業・土石製品製造業 その他の窯業・土石製品製造業 石灰製造業,258 人,（記載なし）,（記載なし）,秩父工場,窯業・土石製品製造業,埼玉県横瀬町,"24,920 tCO2",24920,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=985852606&office=秩父工場,吉澤石灰工業株式会社,秩父工場,埼玉県,985852606,製造業 窯業・土石製品製造業 その他の窯業・土石製品製造業 石灰製造業
