事業者名,法人番号,特定排出者コード,所在地,主たる事業,従業員数,株式銘柄コード,ISINコード,事業所名,一覧_事業,一覧_所在地,一覧_温室効果ガス算定排出量_text,一覧_温室効果ガス算定排出量_tCO2,詳細ページURL
いわき大王製紙株式会社,6380001012315,140018110,福島県いわき市,製造業 パルプ・紙・紙加工品製造業 紙製造業 板紙製造業,215 人,（記載なし）,（記載なし）,"-129,798 tCO2","-35,859 tCO2","-12,507 tCO2",（未公開年度）,,
