事業者名,法人番号,特定排出者コード,所在地,主たる事業,従業員数,株式銘柄コード,ISINコード,事業所名,一覧_事業,一覧_所在地,一覧_温室効果ガス算定排出量_text,一覧_温室効果ガス算定排出量_tCO2,詳細ページURL,詳細_事業者名,詳細_事業所名,詳細_所在都道府県,詳細_特定排出者コード,詳細_事業所において行われる事業
丸善石油化学株式会社,3010001057408,985774401,東京都中央区,製造業 化学工業 有機化学工業製品製造業 石油化学系基礎製品製造業（一貫して生産される誘導品を含む）,880 人,（記載なし）,（記載なし）,丸善石油化学株式会社　千葉工場,化学工業,千葉県市原市,"2,008,067 tCO2",2008067,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=985774401&office=丸善石油化学株式会社　千葉工場,丸善石油化学株式会社,丸善石油化学株式会社　千葉工場,千葉県,985774401,製造業 化学工業 有機化学工業製品製造業 石油化学系基礎製品製造業（一貫して生産される誘導品を含む）
丸善石油化学株式会社,3010001057408,985774401,東京都中央区,製造業 化学工業 有機化学工業製品製造業 石油化学系基礎製品製造業（一貫して生産される誘導品を含む）,880 人,（記載なし）,（記載なし）,丸善石油化学株式会社　四日市工場,化学工業,三重県四日市市,"39,227 tCO2",39227,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=985774401&office=丸善石油化学株式会社　四日市工場,丸善石油化学株式会社,丸善石油化学株式会社　四日市工場,三重県,985774401,製造業 化学工業 有機化学工業製品製造業 脂肪族系中間物製造業（脂肪族系溶剤を含む）
