事業者名,法人番号,特定排出者コード,所在地,主たる事業,従業員数,株式銘柄コード,ISINコード,事業所名,一覧_事業,一覧_所在地,一覧_温室効果ガス算定排出量_text,一覧_温室効果ガス算定排出量_tCO2,詳細ページURL,詳細_事業者名,詳細_事業所名,詳細_所在都道府県,詳細_特定排出者コード,詳細_事業所において行われる事業,推移_合計_千tCO2_2022
ＪＦＥミネラル株式会社,3010401063179,985135071,東京都港区,製造業 窯業・土石製品製造業 その他の窯業・土石製品製造業 他に分類されない窯業・土石製品製造業,"1,300 人",（記載なし）,（記載なし）,水島合金鉄事業部,鉄鋼業,岡山県倉敷市,"695,846 tCO2",695846,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=985135071&office=水島合金鉄事業部,ＪＦＥミネラル株式会社,水島合金鉄事業部,岡山県,985135071,製造業 鉄鋼業 製鉄業 フェロアロイ製造業,985135071.0
ＪＦＥミネラル株式会社,3010401063179,985135071,東京都港区,製造業 窯業・土石製品製造業 その他の窯業・土石製品製造業 他に分類されない窯業・土石製品製造業,"1,300 人",（記載なし）,（記載なし）,福山製造所,窯業・土石製品製造業,広島県福山市,"596,607 tCO2",596607,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=985135071&office=福山製造所,ＪＦＥミネラル株式会社,福山製造所,広島県,985135071,製造業 窯業・土石製品製造業 その他の窯業・土石製品製造業 他に分類されない窯業・土石製品製造業,985135071.0
ＪＦＥミネラル株式会社,3010401063179,985135071,東京都港区,製造業 窯業・土石製品製造業 その他の窯業・土石製品製造業 他に分類されない窯業・土石製品製造業,"1,300 人",（記載なし）,（記載なし）,倉敷製造所,窯業・土石製品製造業,岡山県倉敷市,"374,577 tCO2",374577,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=985135071&office=倉敷製造所,ＪＦＥミネラル株式会社,倉敷製造所,岡山県,985135071,製造業 窯業・土石製品製造業 その他の窯業・土石製品製造業 他に分類されない窯業・土石製品製造業,985135071.0
ＪＦＥミネラル株式会社,3010401063179,985135071,東京都港区,製造業 窯業・土石製品製造業 その他の窯業・土石製品製造業 他に分類されない窯業・土石製品製造業,"1,300 人",（記載なし）,（記載なし）,クロム＆リサイクル事業部,鉄鋼業,富山県射水市,"63,441 tCO2",63441,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=985135071&office=クロム＆リサイクル事業部,ＪＦＥミネラル株式会社,クロム＆リサイクル事業部,富山県,985135071,製造業 鉄鋼業 製鉄業 フェロアロイ製造業,985135071.0
ＪＦＥミネラル株式会社,3010401063179,985135071,東京都港区,製造業 窯業・土石製品製造業 その他の窯業・土石製品製造業 他に分類されない窯業・土石製品製造業,"1,300 人",（記載なし）,（記載なし）,機能素材製造所,非鉄金属製造業,千葉県千葉市,"22,666 tCO2",22666,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=985135071&office=機能素材製造所,ＪＦＥミネラル株式会社,機能素材製造所,千葉県,985135071,製造業 非鉄金属製造業 その他の非鉄金属製造業 他に分類されない非鉄金属製造業,985135071.0
ＪＦＥミネラル株式会社,3010401063179,985135071,東京都港区,製造業 窯業・土石製品製造業 その他の窯業・土石製品製造業 他に分類されない窯業・土石製品製造業,"1,300 人",（記載なし）,（記載なし）,千葉製造所,窯業・土石製品製造業,千葉県千葉市,"12,013 tCO2",12013,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=985135071&office=千葉製造所,ＪＦＥミネラル株式会社,千葉製造所,千葉県,985135071,製造業 窯業・土石製品製造業 その他の窯業・土石製品製造業 他に分類されない窯業・土石製品製造業,
ＪＦＥミネラル株式会社,3010401063179,985135071,東京都港区,製造業 窯業・土石製品製造業 その他の窯業・土石製品製造業 他に分類されない窯業・土石製品製造業,"1,300 人",（記載なし）,（記載なし）,京浜製造所,窯業・土石製品製造業,神奈川県川崎市,"6,982 tCO2",6982,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=985135071&office=京浜製造所,ＪＦＥミネラル株式会社,京浜製造所,神奈川県,985135071,製造業 窯業・土石製品製造業 その他の窯業・土石製品製造業 他に分類されない窯業・土石製品製造業,985135071.0
ＪＦＥミネラル株式会社,3010401063179,985135071,東京都港区,製造業 窯業・土石製品製造業 その他の窯業・土石製品製造業 他に分類されない窯業・土石製品製造業,"1,300 人",（記載なし）,（記載なし）,栃木鉱業所,窯業・土石製品製造業,栃木県鹿沼市,"5,003 tCO2",5003,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=985135071&office=栃木鉱業所,ＪＦＥミネラル株式会社,栃木鉱業所,栃木県,985135071,製造業 窯業・土石製品製造業 骨材・石工品等製造業 鉱物・土石粉砕等処理業,985135071.0
ＪＦＥミネラル株式会社,3010401063179,985135071,東京都港区,製造業 窯業・土石製品製造業 その他の窯業・土石製品製造業 他に分類されない窯業・土石製品製造業,"1,300 人",（記載なし）,（記載なし）,津久見工場,窯業・土石製品製造業,大分県津久見市,"3,948 tCO2",3948,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=985135071&office=津久見工場,ＪＦＥミネラル株式会社,津久見工場,大分県,985135071,製造業 窯業・土石製品製造業 骨材・石工品等製造業 鉱物・土石粉砕等処理業,985135071.0
