事業者名,法人番号,特定排出者コード,所在地,主たる事業,従業員数,株式銘柄コード,ISINコード,事業所名,一覧_事業,一覧_所在地,一覧_温室効果ガス算定排出量_text,一覧_温室効果ガス算定排出量_tCO2,詳細ページURL
トヨタ自動車株式会社,1180301018771,400087148,愛知県豊田市,製造業 輸送用機械器具製造業 自動車・同附属品製造業 自動車製造業（二輪自動車を含む）,"70,057 人",（記載なし）,（記載なし）,（記載なし）,（記載なし）,"25,993 tCO2",（未公開年度）,,
