事業者名,法人番号,特定排出者コード,所在地,主たる事業,従業員数,株式銘柄コード,ISINコード,事業所名,一覧_事業,一覧_所在地,一覧_温室効果ガス算定排出量_text,一覧_温室効果ガス算定排出量_tCO2,詳細ページURL
東日本電信電話株式会社,8011101028104,986105891,東京都新宿区,情報通信業 通信業 固定電気通信業 地域電気通信業（有線放送電話業を除く）,（記載なし）,（記載なし）,（記載なし）,（記載なし）,（記載なし）,"157,557 tCO2",（未公開年度）,,
