事業者名,法人番号,特定排出者コード,所在地,主たる事業,従業員数,株式銘柄コード,ISINコード,事業所名,一覧_事業,一覧_所在地,一覧_温室効果ガス算定排出量_text,一覧_温室効果ガス算定排出量_tCO2,詳細ページURL
株式会社ＵＡＣＪ,9010001098116,980885721,東京都千代田区,製造業 非鉄金属製造業 非鉄金属・同合金圧延業（抽伸，押出しを含む） アルミニウム・同合金圧延業（抽伸，押出しを含む）,（記載なし）,5741,JP3826900007,（記載なし）,（記載なし）,"6,701 tCO2",（未公開年度）,,
