事業者名,法人番号,特定排出者コード,所在地,主たる事業,従業員数,株式銘柄コード,ISINコード,事業所名,一覧_事業,一覧_所在地,一覧_温室効果ガス算定排出量_text,一覧_温室効果ガス算定排出量_tCO2,詳細ページURL,詳細_事業者名,詳細_事業所名,詳細_所在都道府県,詳細_特定排出者コード,詳細_事業所において行われる事業
麻生セメント株式会社,9290001021578,800620616,福岡県福岡市,製造業 窯業・土石製品製造業 セメント・同製品製造業 セメント製造業,176 人,（記載なし）,（記載なし）,田川工場,窯業・土石製品製造業,福岡県田川市,"966,866 tCO2",966866,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=800620616&office=田川工場,麻生セメント株式会社,田川工場,福岡県,800620616,製造業 窯業・土石製品製造業 セメント・同製品製造業 セメント製造業
麻生セメント株式会社,9290001021578,800620616,福岡県福岡市,製造業 窯業・土石製品製造業 セメント・同製品製造業 セメント製造業,176 人,（記載なし）,（記載なし）,苅田工場,窯業・土石製品製造業,福岡県苅田町,"288,974 tCO2",288974,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=800620616&office=苅田工場,麻生セメント株式会社,苅田工場,福岡県,800620616,製造業 窯業・土石製品製造業 セメント・同製品製造業 セメント製造業
