事業者名,法人番号,特定排出者コード,所在地,主たる事業,従業員数,株式銘柄コード,ISINコード,事業所名,一覧_事業,一覧_所在地,一覧_温室効果ガス算定排出量_text,一覧_温室効果ガス算定排出量_tCO2,詳細ページURL,詳細_事業者名,詳細_事業所名,詳細_所在都道府県,詳細_特定排出者コード,詳細_事業所において行われる事業
ＪＦＥスチール株式会社,1010001008668,530045160,東京都千代田区,製造業 鉄鋼業 製鉄業 高炉による製鉄業,"15,600 人",（記載なし）,（記載なし）,ＪＦＥスチール株式会社　西日本製鉄所（福山地区）,鉄鋼業,広島県福山市,"21,079,792 tCO2",21079792,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=530045160&office=ＪＦＥスチール株式会社　西日本製鉄所（福山地区）,ＪＦＥスチール株式会社,ＪＦＥスチール株式会社　西日本製鉄所（福山地区）,広島県,530045160,製造業 鉄鋼業 製鉄業 高炉による製鉄業
ＪＦＥスチール株式会社,1010001008668,530045160,東京都千代田区,製造業 鉄鋼業 製鉄業 高炉による製鉄業,"15,600 人",（記載なし）,（記載なし）,ＪＦＥスチール株式会社　西日本製鉄所（倉敷地区）,鉄鋼業,岡山県倉敷市,"17,668,767 tCO2",17668767,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=530045160&office=ＪＦＥスチール株式会社　西日本製鉄所（倉敷地区）,ＪＦＥスチール株式会社,ＪＦＥスチール株式会社　西日本製鉄所（倉敷地区）,岡山県,530045160,製造業 鉄鋼業 製鉄業 高炉による製鉄業
ＪＦＥスチール株式会社,1010001008668,530045160,東京都千代田区,製造業 鉄鋼業 製鉄業 高炉による製鉄業,"15,600 人",（記載なし）,（記載なし）,ＪＦＥスチール株式会社　東日本製鉄所（千葉地区）,鉄鋼業,千葉県千葉市,"6,285,318 tCO2",6285318,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=530045160&office=ＪＦＥスチール株式会社　東日本製鉄所（千葉地区）,ＪＦＥスチール株式会社,ＪＦＥスチール株式会社　東日本製鉄所（千葉地区）,千葉県,530045160,製造業 鉄鋼業 製鉄業 高炉による製鉄業
ＪＦＥスチール株式会社,1010001008668,530045160,東京都千代田区,製造業 鉄鋼業 製鉄業 高炉による製鉄業,"15,600 人",（記載なし）,（記載なし）,ＪＦＥスチール株式会社　東日本製鉄所（京浜地区）,鉄鋼業,神奈川県川崎市,"3,006,733 tCO2",3006733,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=530045160&office=ＪＦＥスチール株式会社　東日本製鉄所（京浜地区）,ＪＦＥスチール株式会社,ＪＦＥスチール株式会社　東日本製鉄所（京浜地区）,神奈川県,530045160,製造業 鉄鋼業 製鉄業 高炉による製鉄業
ＪＦＥスチール株式会社,1010001008668,530045160,東京都千代田区,製造業 鉄鋼業 製鉄業 高炉による製鉄業,"15,600 人",（記載なし）,（記載なし）,ＪＦＥスチール株式会社　棒線事業部仙台製造所,鉄鋼業,宮城県仙台市,"335,282 tCO2",335282,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=530045160&office=ＪＦＥスチール株式会社　棒線事業部仙台製造所,ＪＦＥスチール株式会社,ＪＦＥスチール株式会社　棒線事業部仙台製造所,宮城県,530045160,製造業 鉄鋼業 製鋼・製鋼圧延業 製鋼・製鋼圧延業
ＪＦＥスチール株式会社,1010001008668,530045160,東京都千代田区,製造業 鉄鋼業 製鉄業 高炉による製鉄業,"15,600 人",（記載なし）,（記載なし）,ＪＦＥスチール株式会社　知多製造所,鉄鋼業,愛知県半田市,"181,425 tCO2",181425,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=530045160&office=ＪＦＥスチール株式会社　知多製造所,ＪＦＥスチール株式会社,ＪＦＥスチール株式会社　知多製造所,愛知県,530045160,製造業 鉄鋼業 製鋼を行わない鋼材製造業（表面処理鋼材を除く） 鋼管製造業
ＪＦＥスチール株式会社,1010001008668,530045160,東京都千代田区,製造業 鉄鋼業 製鉄業 高炉による製鉄業,"15,600 人",（記載なし）,（記載なし）,ＪＦＥスチール株式会社　東日本製鉄所　西宮工場,鉄鋼業,兵庫県西宮市,"12,448 tCO2",12448,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=530045160&office=ＪＦＥスチール株式会社　東日本製鉄所　西宮工場,ＪＦＥスチール株式会社,ＪＦＥスチール株式会社　東日本製鉄所　西宮工場,兵庫県,530045160,製造業 鉄鋼業 製鋼を行わない鋼材製造業（表面処理鋼材を除く） 冷間圧延業（鋼管，伸鉄を除く）
ＪＦＥスチール株式会社,1010001008668,530045160,東京都千代田区,製造業 鉄鋼業 製鉄業 高炉による製鉄業,"15,600 人",（記載なし）,（記載なし）,ＪＦＥスチール株式会社　印旛沼浄水場,鉄鋼業,千葉県佐倉市,"2,036 tCO2",2036,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=530045160&office=ＪＦＥスチール株式会社　印旛沼浄水場,ＪＦＥスチール株式会社,ＪＦＥスチール株式会社　印旛沼浄水場,千葉県,530045160,製造業 鉄鋼業 製鉄業 高炉による製鉄業
