事業者名,法人番号,特定排出者コード,所在地,主たる事業,従業員数,株式銘柄コード,ISINコード,事業所名,一覧_事業,一覧_所在地,一覧_温室効果ガス算定排出量_text,一覧_温室効果ガス算定排出量_tCO2,詳細ページURL,詳細_事業者名,詳細_事業所名,詳細_所在都道府県,詳細_特定排出者コード,詳細_事業所において行われる事業
宇部マテリアルズ株式会社,9250001002978,650002215,山口県宇部市,製造業 窯業・土石製品製造業 その他の窯業・土石製品製造業 石灰製造業,983 人,（記載なし）,（記載なし）,宇部マテリアルズ株式会社　美祢工場,窯業・土石製品製造業,山口県美祢市,"843,086 tCO2",843086,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=650002215&office=宇部マテリアルズ株式会社　美祢工場,宇部マテリアルズ株式会社,宇部マテリアルズ株式会社　美祢工場,山口県,650002215,製造業 窯業・土石製品製造業 その他の窯業・土石製品製造業 石灰製造業
宇部マテリアルズ株式会社,9250001002978,650002215,山口県宇部市,製造業 窯業・土石製品製造業 その他の窯業・土石製品製造業 石灰製造業,983 人,（記載なし）,（記載なし）,宇部マテリアルズ株式会社　千葉工場,窯業・土石製品製造業,千葉県市原市,"348,519 tCO2",348519,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=650002215&office=宇部マテリアルズ株式会社　千葉工場,宇部マテリアルズ株式会社,宇部マテリアルズ株式会社　千葉工場,千葉県,650002215,製造業 窯業・土石製品製造業 その他の窯業・土石製品製造業 石灰製造業
宇部マテリアルズ株式会社,9250001002978,650002215,山口県宇部市,製造業 窯業・土石製品製造業 その他の窯業・土石製品製造業 石灰製造業,983 人,（記載なし）,（記載なし）,宇部マテリアルズ株式会社　宇部工場,窯業・土石製品製造業,山口県宇部市,"165,729 tCO2",165729,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=650002215&office=宇部マテリアルズ株式会社　宇部工場,宇部マテリアルズ株式会社,宇部マテリアルズ株式会社　宇部工場,山口県,650002215,製造業 窯業・土石製品製造業 耐火物製造業 その他の耐火物製造業
