事業者名,法人番号,特定排出者コード,所在地,主たる事業,従業員数,株式銘柄コード,ISINコード,事業所名,一覧_事業,一覧_所在地,一覧_温室効果ガス算定排出量_text,一覧_温室効果ガス算定排出量_tCO2,詳細ページURL
AGC株式会社,2010001008650,985022102,東京都千代田区,製造業 窯業・土石製品製造業 ガラス・同製品製造業 板ガラス製造業,"7,223 人",（記載なし）,（記載なし）,（記載なし）,（記載なし）,"17,032 tCO2",（未公開年度）,,
