事業者名,法人番号,特定排出者コード,所在地,主たる事業,従業員数,株式銘柄コード,ISINコード,事業所名,一覧_事業,一覧_所在地,一覧_温室効果ガス算定排出量_text,一覧_温室効果ガス算定排出量_tCO2,詳細ページURL,詳細_事業者名,詳細_事業所名,詳細_所在都道府県,詳細_特定排出者コード,詳細_事業所において行われる事業,推移_合計_千tCO2_2022
株式会社カネカ,8120001059628,580046998,大阪府大阪市,製造業 化学工業 無機化学工業製品製造業 ソーダ工業,"3,390 人",4118,JP3215800008,高砂工業所,化学工業,兵庫県高砂市,"889,711 tCO2",889711,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=580046998&office=高砂工業所,株式会社カネカ,高砂工業所,兵庫県,580046998,製造業 化学工業 無機化学工業製品製造業 ソーダ工業,
株式会社カネカ,8120001059628,580046998,大阪府大阪市,製造業 化学工業 無機化学工業製品製造業 ソーダ工業,"3,390 人",4118,JP3215800008,鹿島工場,化学工業,茨城県神栖市,"37,586 tCO2",37586,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=580046998&office=鹿島工場,株式会社カネカ,鹿島工場,茨城県,580046998,製造業 化学工業 有機化学工業製品製造業 プラスチック製造業,580046998.0
株式会社カネカ,8120001059628,580046998,大阪府大阪市,製造業 化学工業 無機化学工業製品製造業 ソーダ工業,"3,390 人",4118,JP3215800008,大阪工場,プラスチック製品製造業（別掲を除く）,大阪府摂津市,"31,796 tCO2",31796,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=580046998&office=大阪工場,株式会社カネカ,大阪工場,大阪府,580046998,製造業 プラスチック製品製造業（別掲を除く） 工業用プラスチック製品製造業 その他の工業用プラスチック製品製造業（加工業を除く）,580046998.0
株式会社カネカ,8120001059628,580046998,大阪府大阪市,製造業 化学工業 無機化学工業製品製造業 ソーダ工業,"3,390 人",4118,JP3215800008,滋賀工場,プラスチック製品製造業（別掲を除く）,滋賀県大津市,"25,759 tCO2",25759,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=580046998&office=滋賀工場,株式会社カネカ,滋賀工場,滋賀県,580046998,製造業 プラスチック製品製造業（別掲を除く） プラスチックフィルム・シート・床材・合成皮革製造業 プラスチックフィルム製造業,580046998.0
株式会社カネカ,8120001059628,580046998,大阪府大阪市,製造業 化学工業 無機化学工業製品製造業 ソーダ工業,"3,390 人",4118,JP3215800008,鹿島工場（西地区）,プラスチック製品製造業（別掲を除く）,茨城県神栖市,"11,394 tCO2",11394,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=580046998&office=鹿島工場（西地区）,株式会社カネカ,鹿島工場（西地区）,茨城県,580046998,製造業 プラスチック製品製造業（別掲を除く） 発泡・強化プラスチック製品製造業 硬質プラスチック発泡製品製造業,580046998.0
