事業者名,法人番号,特定排出者コード,所在地,主たる事業,従業員数,株式銘柄コード,ISINコード,事業所名,一覧_事業,一覧_所在地,一覧_温室効果ガス算定排出量_text,一覧_温室効果ガス算定排出量_tCO2,詳細ページURL
東京二十三区清掃一部事務組合,4000020138568,991385605,東京都千代田区,サービス業（他に分類されないもの） 廃棄物処理業 一般廃棄物処理業 ごみ処分業,"1,885 人",（記載なし）,（記載なし）,（記載なし）,（記載なし）,"10,480 tCO2",（未公開年度）,,
