事業者名,法人番号,特定排出者コード,所在地,主たる事業,従業員数,株式銘柄コード,ISINコード,事業所名,一覧_事業,一覧_所在地,一覧_温室効果ガス算定排出量_text,一覧_温室効果ガス算定排出量_tCO2,詳細ページURL
株式会社セブン‐イレブン・ジャパン,1010001088181,982346500,東京都千代田区,卸売業，小売業 各種商品小売業 コンビニエンスストア コンビニエンスストア,（記載なし）,（記載なし）,（記載なし）,"7,000 tCO2",（記載なし）,（記載なし）,（未公開年度）,,
