事業者名,法人番号,特定排出者コード,所在地,主たる事業,従業員数,株式銘柄コード,ISINコード,事業所名,一覧_事業,一覧_所在地,一覧_温室効果ガス算定排出量_text,一覧_温室効果ガス算定排出量_tCO2,詳細ページURL
三菱電機株式会社,4010001008772,985795009,東京都千代田区,製造業 電気機械器具製造業 民生用電気機械器具製造業 空調・住宅関連機器製造業,"36,520 人",6503,（記載なし）,（記載なし）,（記載なし）,571 tCO2,（未公開年度）,,
