事業者名,法人番号,特定排出者コード,所在地,主たる事業,従業員数,株式銘柄コード,ISINコード,事業所名,一覧_事業,一覧_所在地,一覧_温室効果ガス算定排出量_text,一覧_温室効果ガス算定排出量_tCO2,詳細ページURL,詳細_事業者名,詳細_事業所名,詳細_所在都道府県,詳細_特定排出者コード,詳細_事業所において行われる事業,推移_合計_千tCO2_2022
東京電力ホールディングス株式会社,1010001008825,985496609,東京都千代田区,電気・ガス・熱供給・水道業 電気業 電気業 発電業,（記載なし）,9501,（記載なし）,柏崎刈羽原子力発電所,電気業,新潟県柏崎市,"227,871 tCO2",227871,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=985496609&office=柏崎刈羽原子力発電所,東京電力ホールディングス株式会社,柏崎刈羽原子力発電所,新潟県,985496609,電気・ガス・熱供給・水道業 電気業 電気業 発電業,
東京電力ホールディングス株式会社,1010001008825,985496609,東京都千代田区,電気・ガス・熱供給・水道業 電気業 電気業 発電業,（記載なし）,9501,（記載なし）,福島第二原子力発電所,電気業,福島県楢葉町,"92,245 tCO2",92245,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=985496609&office=福島第二原子力発電所,東京電力ホールディングス株式会社,福島第二原子力発電所,福島県,985496609,電気・ガス・熱供給・水道業 電気業 管理，補助的経済活動を行う事業所（33電気業） 主として管理事務を行う本社等,
東京電力ホールディングス株式会社,1010001008825,985496609,東京都千代田区,電気・ガス・熱供給・水道業 電気業 電気業 発電業,（記載なし）,9501,（記載なし）,福島第一原子力発電所,電気業,福島県大熊町,"72,129 tCO2",72129,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=985496609&office=福島第一原子力発電所,東京電力ホールディングス株式会社,福島第一原子力発電所,福島県,985496609,電気・ガス・熱供給・水道業 電気業 管理，補助的経済活動を行う事業所（33電気業） 主として管理事務を行う本社等,
東京電力ホールディングス株式会社,1010001008825,985496609,東京都千代田区,電気・ガス・熱供給・水道業 電気業 電気業 発電業,（記載なし）,9501,（記載なし）,千葉センター,電気業,千葉県船橋市,"8,009 tCO2",8009,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=985496609&office=千葉センター,東京電力ホールディングス株式会社,千葉センター,千葉県,985496609,電気・ガス・熱供給・水道業 電気業 管理，補助的経済活動を行う事業所（33電気業） その他の管理，補助的経済活動を行う事業所,
東京電力ホールディングス株式会社,1010001008825,985496609,東京都千代田区,電気・ガス・熱供給・水道業 電気業 電気業 発電業,（記載なし）,9501,（記載なし）,埼玉センター,電気業,埼玉県さいたま市,"5,805 tCO2",5805,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=985496609&office=埼玉センター,東京電力ホールディングス株式会社,埼玉センター,埼玉県,985496609,電気・ガス・熱供給・水道業 電気業 管理，補助的経済活動を行う事業所（33電気業） その他の管理，補助的経済活動を行う事業所,985496609.0
東京電力ホールディングス株式会社,1010001008825,985496609,東京都千代田区,電気・ガス・熱供給・水道業 電気業 電気業 発電業,（記載なし）,9501,（記載なし）,本社本館,電気業,東京都千代田区,"3,091 tCO2",3091,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=985496609&office=本社本館,東京電力ホールディングス株式会社,本社本館,東京都,985496609,電気・ガス・熱供給・水道業 電気業 管理，補助的経済活動を行う事業所（33電気業） 主として管理事務を行う本社等,
東京電力ホールディングス株式会社,1010001008825,985496609,東京都千代田区,電気・ガス・熱供給・水道業 電気業 電気業 発電業,（記載なし）,9501,（記載なし）,技術開発センター（研究所）,電気業,神奈川県横浜市,"2,071 tCO2",2071,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=985496609&office=技術開発センター（研究所）,東京電力ホールディングス株式会社,技術開発センター（研究所）,神奈川県,985496609,電気・ガス・熱供給・水道業 電気業 管理，補助的経済活動を行う事業所（33電気業） その他の管理，補助的経済活動を行う事業所,
