事業者名,法人番号,特定排出者コード,所在地,主たる事業,従業員数,株式銘柄コード,ISINコード,事業所名,一覧_事業,一覧_所在地,一覧_温室効果ガス算定排出量_text,一覧_温室効果ガス算定排出量_tCO2,詳細ページURL
シャープディスプレイテクノロジー株式会社,4190001027573,215057829,三重県亀山市,製造業 電子部品・デバイス・電子回路製造業 電子デバイス製造業 液晶パネル・フラットパネル製造業,"3,957 人",（記載なし）,（記載なし）,（記載なし）,（記載なし）,"18,261 tCO2",（未公開年度）,,
