事業者名,法人番号,特定排出者コード,所在地,主たる事業,従業員数,株式銘柄コード,ISINコード,事業所名,一覧_事業,一覧_所在地,一覧_温室効果ガス算定排出量_text,一覧_温室効果ガス算定排出量_tCO2,詳細ページURL,詳細_事業者名,詳細_事業所名,詳細_所在都道府県,詳細_特定排出者コード,詳細_事業所において行われる事業
秋田製錬株式会社,4410001004517,985013471,秋田県秋田市,製造業 非鉄金属製造業 非鉄金属第1次製錬・精製業 亜鉛第1次製錬・精製業,235 人,（記載なし）,（記載なし）,秋田製錬株式会社,非鉄金属製造業,秋田県秋田市,"381,809 tCO2",381809,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=985013471&office=秋田製錬株式会社,秋田製錬株式会社,秋田製錬株式会社,秋田県,985013471,製造業 非鉄金属製造業 非鉄金属第1次製錬・精製業 亜鉛第1次製錬・精製業
