事業者名,法人番号,特定排出者コード,所在地,主たる事業,従業員数,株式銘柄コード,ISINコード,事業所名,一覧_事業,一覧_所在地,一覧_温室効果ガス算定排出量_text,一覧_温室効果ガス算定排出量_tCO2,詳細ページURL,詳細_事業者名,詳細_事業所名,詳細_所在都道府県,詳細_特定排出者コード,詳細_事業所において行われる事業,推移_合計_千tCO2_2022
太陽石油株式会社,4010001021635,985396004,東京都千代田区,製造業 石油製品・石炭製品製造業 石油精製業 石油精製業,679 人,（記載なし）,（記載なし）,太陽石油株式会社　四国事業所,石油製品・石炭製品製造業,愛媛県今治市,"1,384,485 tCO2",1384485,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=985396004&office=太陽石油株式会社　四国事業所,太陽石油株式会社,太陽石油株式会社　四国事業所,愛媛県,985396004,製造業 石油製品・石炭製品製造業 石油精製業 石油精製業,985396004.0
太陽石油株式会社,4010001021635,985396004,東京都千代田区,製造業 石油製品・石炭製品製造業 石油精製業 石油精製業,679 人,（記載なし）,（記載なし）,太陽石油株式会社　山口事業所,化学工業,山口県宇部市,"11,352 tCO2",11352,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=985396004&office=太陽石油株式会社　山口事業所,太陽石油株式会社,太陽石油株式会社　山口事業所,山口県,985396004,製造業 化学工業 有機化学工業製品製造業 石油化学系基礎製品製造業（一貫して生産される誘導品を含む）,
