事業者名,法人番号,特定排出者コード,所在地,主たる事業,従業員数,株式銘柄コード,ISINコード,事業所名,一覧_事業,一覧_所在地,一覧_温室効果ガス算定排出量_text,一覧_温室効果ガス算定排出量_tCO2,詳細ページURL,詳細_事業者名,詳細_事業所名,詳細_所在都道府県,詳細_特定排出者コード,詳細_事業所において行われる事業
信越半導体株式会社,8010001018611,981025474,東京都千代田区,製造業 電子部品・デバイス・電子回路製造業 電子デバイス製造業 半導体素子製造業（光電変換素子を除く）,（記載なし）,（記載なし）,（記載なし）,白河工場,電子部品・デバイス・電子回路製造業,福島県西郷村,"274,828 tCO2",274828,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=981025474&office=白河工場,信越半導体株式会社,白河工場,福島県,981025474,製造業 電子部品・デバイス・電子回路製造業 電子デバイス製造業 半導体素子製造業（光電変換素子を除く）
信越半導体株式会社,8010001018611,981025474,東京都千代田区,製造業 電子部品・デバイス・電子回路製造業 電子デバイス製造業 半導体素子製造業（光電変換素子を除く）,（記載なし）,（記載なし）,（記載なし）,武生工場,非鉄金属製造業,福井県越前市,"49,679 tCO2",49679,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=981025474&office=武生工場,信越半導体株式会社,武生工場,福井県,981025474,製造業 非鉄金属製造業 非鉄金属第1次製錬・精製業 その他の非鉄金属第1次製錬・精製業
信越半導体株式会社,8010001018611,981025474,東京都千代田区,製造業 電子部品・デバイス・電子回路製造業 電子デバイス製造業 半導体素子製造業（光電変換素子を除く）,（記載なし）,（記載なし）,（記載なし）,磯部工場,電子部品・デバイス・電子回路製造業,群馬県安中市,"33,210 tCO2",33210,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=981025474&office=磯部工場,信越半導体株式会社,磯部工場,群馬県,981025474,製造業 電子部品・デバイス・電子回路製造業 電子デバイス製造業 半導体素子製造業（光電変換素子を除く）
信越半導体株式会社,8010001018611,981025474,東京都千代田区,製造業 電子部品・デバイス・電子回路製造業 電子デバイス製造業 半導体素子製造業（光電変換素子を除く）,（記載なし）,（記載なし）,（記載なし）,犀潟工場,非鉄金属製造業,新潟県上越市,"14,337 tCO2",14337,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=981025474&office=犀潟工場,信越半導体株式会社,犀潟工場,新潟県,981025474,製造業 非鉄金属製造業 非鉄金属第1次製錬・精製業 その他の非鉄金属第1次製錬・精製業
信越半導体株式会社,8010001018611,981025474,東京都千代田区,製造業 電子部品・デバイス・電子回路製造業 電子デバイス製造業 半導体素子製造業（光電変換素子を除く）,（記載なし）,（記載なし）,（記載なし）,横野平分工場,電子部品・デバイス・電子回路製造業,群馬県安中市,"9,376 tCO2",9376,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=981025474&office=横野平分工場,信越半導体株式会社,横野平分工場,群馬県,981025474,製造業 電子部品・デバイス・電子回路製造業 電子デバイス製造業 半導体素子製造業（光電変換素子を除く）
