事業者名,法人番号,特定排出者コード,所在地,主たる事業,従業員数,株式銘柄コード,ISINコード,事業所名,一覧_事業,一覧_所在地,一覧_温室効果ガス算定排出量_text,一覧_温室効果ガス算定排出量_tCO2,詳細ページURL
東洋製罐株式会社,3010701026389,153006143,東京都品川区,製造業 金属製品製造業 ブリキ缶・その他のめっき板等製品製造業 ブリキ缶・その他のめっき板等製品製造業,（記載なし）,（記載なし）,（記載なし）,（記載なし）,"47,196 tCO2","110,654 tCO2",（未公開年度）,,
