事業者名,法人番号,特定排出者コード,所在地,主たる事業,従業員数,株式銘柄コード,ISINコード,事業所名,一覧_事業,一覧_所在地,一覧_温室効果ガス算定排出量_text,一覧_温室効果ガス算定排出量_tCO2,詳細ページURL,詳細_事業者名,詳細_事業所名,詳細_所在都道府県,詳細_特定排出者コード,詳細_事業所において行われる事業,推移_合計_千tCO2_2022
鹿島石油株式会社,2010001134141,985115355,東京都千代田区,製造業 石油製品・石炭製品製造業 石油精製業 石油精製業,488 人,（記載なし）,（記載なし）,鹿島石油株式会社　鹿島製油所,石油製品・石炭製品製造業,茨城県神栖市,"1,798,427 tCO2",1798427,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=985115355&office=鹿島石油株式会社　鹿島製油所,鹿島石油株式会社,鹿島石油株式会社　鹿島製油所,茨城県,985115355,製造業 石油製品・石炭製品製造業 石油精製業 石油精製業,
鹿島石油株式会社,2010001134141,985115355,東京都千代田区,製造業 石油製品・石炭製品製造業 石油精製業 石油精製業,488 人,（記載なし）,（記載なし）,鹿島製油所,石油製品・石炭製品製造業,茨城県神栖市,"26,094 tCO2",26094,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=985115355&office=鹿島製油所,鹿島石油株式会社,鹿島製油所,茨城県,985115355,製造業 石油製品・石炭製品製造業 石油精製業 石油精製業,985115355.0
