事業者名,法人番号,特定排出者コード,所在地,主たる事業,従業員数,株式銘柄コード,ISINコード,事業所名,一覧_事業,一覧_所在地,一覧_温室効果ガス算定排出量_text,一覧_温室効果ガス算定排出量_tCO2,詳細ページURL
日本ゼオン株式会社,9010001008834,985660302,東京都千代田区,製造業 化学工業 有機化学工業製品製造業 石油化学系基礎製品製造業（一貫して生産される誘導品を含む）,（記載なし）,4205,（記載なし）,（記載なし）,"-5,887 tCO2","-5,667 tCO2",（未公開年度）,,
