事業者名,法人番号,特定排出者コード,所在地,主たる事業,従業員数,株式銘柄コード,ISINコード,事業所名,一覧_事業,一覧_所在地,一覧_温室効果ガス算定排出量_text,一覧_温室効果ガス算定排出量_tCO2,詳細ページURL,詳細_事業者名,詳細_事業所名,詳細_所在都道府県,詳細_特定排出者コード,詳細_事業所において行われる事業
株式会社九州サンソセンター,9010701018950,996610695,福岡県北九州市,製造業 化学工業 無機化学工業製品製造業 圧縮ガス・液化ガス製造業,（記載なし）,（記載なし）,（記載なし）,株式会社九州サンソセンター大分工場,化学工業,大分県大分市,"739,206 tCO2",739206,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=996610695&office=株式会社九州サンソセンター大分工場,株式会社九州サンソセンター,株式会社九州サンソセンター大分工場,大分県,996610695,製造業 化学工業 無機化学工業製品製造業 圧縮ガス・液化ガス製造業
株式会社九州サンソセンター,9010701018950,996610695,福岡県北九州市,製造業 化学工業 無機化学工業製品製造業 圧縮ガス・液化ガス製造業,（記載なし）,（記載なし）,（記載なし）,株式会社九州サンソセンター八幡工場,化学工業,福岡県北九州市,"371,912 tCO2",371912,https://eegs.env.go.jp/ghg-santeikohyo-result/office?spEmitCode=996610695&office=株式会社九州サンソセンター八幡工場,株式会社九州サンソセンター,株式会社九州サンソセンター八幡工場,福岡県,996610695,製造業 化学工業 無機化学工業製品製造業 圧縮ガス・液化ガス製造業
