company_name,source_files,asof,doc_count_total,apps_count_5y,grant_count,grant_rate,valid_patent_count,valid_patent_rate,maintenance_event_count,maintenance_event_rate,coapp_count,coapp_rate,fi_unique_count
駒井ハルテック,/Users/shou/hobby/CPX/nikkei-stock/data/source/patent_counts/駒井ハルテック_国内文献.csv,2026-01-06,22,0,22,1.0,22,1.0,20,0.9090909090909091,15,0.6818181818181818,48
