row_index,ticker,yf_symbol,gx_company_name,mapped_company_name,emission_label,gx_industry,rank_company_name,asof_is,asof_bs,asof_cf,revenue,gross_profit,operating_income,pretax_income,net_income,total_assets,total_liabilities,total_equity,total_debt,operating_cf,capex,free_cf,market_cap,last_price,shares_outstanding,pe,pb,ps_est,net_margin,op_margin,roe,roa,debt_to_equity,revenue_yoy,net_income_yoy,exclude_reason,equity_ratio,free_cf_margin,operating_cf_margin,s_op_margin,s_net_margin,s_roe,s_revenue_yoy,s_net_income_yoy,s_debt_to_equity,s_equity_ratio,s_roa,s_free_cf_margin,s_operating_cf_margin,s_pe,s_pb,s_ps,missing_score_items,score_profitability,score_growth,score_balance,score_cashflow,score_valuation,score_raw,missing_penalty,score_final,top_strengths,_screen_name_raw,_screen_key,env_match_status,env_matched_key,env_matched_name_raw,env_spEmitCode,env_match_score,env_candidate_count,top_candidates
60,6902,6902.T,株式会社デンソー,デンソー,1.0,輸送用機械器具製造業,株式会社デンソー,2025-03-31,2025-03-31,2025-03-31,7161777000000.0,1102867000000.0,518953000000.0,578005000000.0,419081000000.0,8125000000000.0,,4978266000000.0,699384000000.0,,,313321000000.0,5754023575552.0,2139.5,2689424320.0,16.825258,1.1670594,0.8034351775476952,0.0585163430807745,0.0724614854665259,0.0841821228516113,0.0515792,0.1404874709386762,0.0023855335111893,0.3398115674683735,,0.6127096615384615,0.0437490583691729,,61.038961038961034,61.471861471861466,53.67965367965368,23.376623376623375,82.68398268398268,81.38528138528139,76.62337662337663,75.75757575757575,60.17316017316018,50.0,40.611353711790386,42.608695652173914,41.99134199134199,1,58.73015873015873,53.030303030303024,77.92207792207792,55.086580086580085,41.73713045176876,58.33308039027614,2.0,56.33308039027614,"balance=77.9,profitability=58.7",株式会社デンソー,デンソー,EXACT,デンソー,株式会社デンソー,400108408,1.0,1.0,"[{""env_key"": ""デンソー"", ""score"": 1.0}]"
61,7283,7283.T,愛三工業株式会社,愛三工業,1.0,輸送用機械器具製造業,愛三工業株式会社,2025-03-31,2025-03-31,2025-03-31,337259000000.0,48972000000.0,18343000000.0,19303000000.0,13234000000.0,300982000000.0,,135827000000.0,56215000000.0,,,28222000000.0,131049783296.0,2298.0,57027755.0,10.697328,0.9990606,0.3885731242042466,0.0392398720271364,0.05438846702386,0.0974327637362232,0.0439694068083805,0.4138720578382796,0.072925150157793,0.1268732970027248,,0.4512794785070203,0.0836804948125921,,40.25974025974026,38.961038961038966,64.5021645021645,70.56277056277057,64.5021645021645,49.78354978354979,46.75324675324675,62.77056277056276,80.51948051948052,50.0,72.48908296943232,53.47826086956522,74.02597402597402,1,47.90764790764791,67.53246753246754,53.102453102453104,65.25974025974025,66.66443928832386,58.28790543148811,2.0,56.28790543148811,"growth=67.5,valuation=66.7",愛三工業株式会社,愛三工業,EXACT,愛三工業,愛三工業株式会社,400001985,1.0,1.0,"[{""env_key"": ""愛三工業"", ""score"": 1.0}]"
62,6592,6592.T,マブチモーター株式会社,マブチモーター,1.0,電気機械器具製造業,マブチモーター株式会社,2024-12-31,2024-12-31,2024-12-31,196212000000.0,52875000000.0,21645000000.0,23718000000.0,12831000000.0,354989000000.0,,319618000000.0,517000000.0,,,40133000000.0,344362582016.0,2803.0,122855005.0,37.598927,1.0997812,1.755053625751738,0.0653935539110757,0.1103143538621491,0.0401447978524363,0.03614478195099,0.0023212372930829,0.0982240307170483,-0.3391532756489493,,0.8027670003362217,0.1983050640169281,,83.11688311688312,70.995670995671,16.017316017316016,80.08658008658008,23.376623376623375,99.13419913419914,99.56709956709958,47.61904761904761,99.56709956709958,50.0,3.056768558951961,46.08695652173913,13.85281385281385,1,56.70995670995671,51.73160173160173,82.1067821067821,74.78354978354979,20.99884631116831,58.1480231948715,2.0,56.1480231948715,"balance=82.1,cashflow=74.8",マブチモーター株式会社,マブチモーター,EXACT,マブチモーター,マブチモーター株式会社,260094087,1.0,1.0,"[{""env_key"": ""マブチモーター"", ""score"": 1.0}]"
63,6383,6383.T,株式会社ダイフク,ダイフク,1.0,はん用、生産用、業務用機械器具製造業,株式会社ダイフク,2024-03-31,2024-03-31,2024-03-31,611477000000.0,116628000000.0,62080000000.0,63287000000.0,45461000000.0,646154000000.0,,358410000000.0,70616000000.0,,,37117000000.0,1788128526336.0,4863.0,367700719.0,30.950867,4.242034,2.9242776528569348,0.0743462141666816,0.1015246689572952,0.1268407689517591,0.0703562927723112,0.1970257526296699,0.0158741498067855,0.10213828549263,,0.5546820107899975,0.0607005660065709,,77.92207792207793,77.48917748917748,82.25108225108225,29.43722943722944,60.60606060606061,75.75757575757575,67.96536796536796,87.01298701298701,69.6969696969697,50.0,9.60698689956332,2.608695652173909,3.463203463203468,1,79.22077922077922,45.02164502164503,76.91197691197691,59.84848484848485,5.226295338313565,57.914175180977914,2.0,55.914175180977914,"profitability=79.2,balance=76.9",株式会社ダイフク,ダイフク,EXACT,ダイフク,株式会社ダイフク,580014081,1.0,1.0,"[{""env_key"": ""ダイフク"", ""score"": 1.0}]"
64,1898,1898.T,世紀東急工業株式会社,世紀東急工業,2.0,建設業,世紀東急工業株式会社,2025-03-31,2025-03-31,2025-03-31,99358000000.0,12033000000.0,5842000000.0,5410000000.0,3887000000.0,82556000000.0,,41692000000.0,6706000000.0,,,-2307000000.0,59527598080.0,1625.0,36632369.0,13.330599,1.4311242,0.5991223462630085,0.0391211578332897,0.0587974798204472,0.0932313153602609,0.047083192015117,0.1608462055070517,0.1286064791676131,0.4186131386861313,,0.5050147778477639,-0.0232190664063286,,45.45454545454545,38.52813852813853,60.17316017316018,88.31168831168831,86.14718614718615,79.2207792207792,58.87445887445888,67.53246753246754,18.614718614718615,50.0,57.20524017467249,31.304347826086953,53.24675324675325,1,48.05194805194805,87.22943722943722,68.54256854256853,34.307359307359306,47.252113749170896,57.8039065284651,2.0,55.8039065284651,"growth=87.2,balance=68.5",世紀東急工業株式会社,世紀東急工業,EXACT,世紀東急工業,世紀東急工業株式会社,985351601,1.0,1.0,"[{""env_key"": ""世紀東急工業"", ""score"": 1.0}]"
66,6995,6995.T,株式会社東海理化電機製作所,東海理化電機製作所,1.0,輸送用機械器具製造業,株式会社東海理化電機製作所,2025-03-31,2025-03-31,2025-03-31,617660000000.0,89654000000.0,35440000000.0,40039000000.0,27808000000.0,510942000000.0,,316075000000.0,11062000000.0,,,8575000000.0,267241455616.0,3140.0,85108744.0,7.478505,0.8031687,0.4326675770100055,0.0450215328821681,0.0573778454165722,0.0879791188800126,0.0544249640859432,0.0349980226212133,-0.0094586229348352,0.1190342052313884,,0.6186122886746441,0.0138830424505391,,45.02164502164502,47.61904761904761,56.709956709956714,15.151515151515152,62.33766233766234,94.37229437229438,77.48917748917748,78.78787878787878,38.961038961038966,50.0,88.64628820960698,69.56521739130434,70.12987012987013,1,49.78354978354978,38.74458874458875,83.54978354978354,44.48051948051948,76.11379191026049,57.483086102556385,2.0,55.483086102556385,"balance=83.5,valuation=76.1",株式会社東海理化電機製作所,東海理化電機製作所,EXACT,東海理化電機製作所,株式会社東海理化電機製作所,400090555,1.0,1.0,"[{""env_key"": ""東海理化電機製作所"", ""score"": 1.0}]"
67,1928,1928.T,積水ハウス株式会社,積水ハウス,2.0,建設業,積水ハウス株式会社,2025-01-31,2025-01-31,2025-01-31,4058583000000.0,785993000000.0,331367000000.0,305586000000.0,217705000000.0,4808848000000.0,,1962285000000.0,1899709000000.0,,,-13808000000.0,2222159036416.0,3428.0,648237780.0,11.115435,1.1558819,0.5475209048123446,0.053640642559238,0.0816459833395054,0.110944638520908,0.0452717573938706,0.9681106465166884,0.3061689433909558,0.0760163103916964,,0.4080571895805399,-0.0034021726302012,,66.66666666666666,56.27705627705628,74.02597402597402,98.26839826839829,56.709956709956714,19.913419913419915,35.4978354978355,64.06926406926407,26.83982683982684,50.0,69.43231441048034,43.47826086956522,58.00865800865801,1,65.65656565656566,77.4891774891775,39.82683982683983,38.41991341991342,56.97307776290119,57.46912183759535,2.0,55.46912183759535,"growth=77.5,profitability=65.7",積水ハウス株式会社,積水ハウス,EXACT,積水ハウス,積水ハウス株式会社,580363860,1.0,1.0,"[{""env_key"": ""積水ハウス"", ""score"": 1.0}]"
69,6367,6367.T,ダイキン工業株式会社,ダイキン工業,1.0,はん用、生産用、業務用機械器具製造業,ダイキン工業株式会社,2025-03-31,2025-03-31,2025-03-31,4752335000000.0,1626688000000.0,401669000000.0,376095000000.0,264757000000.0,5133416000000.0,,2805493000000.0,986849000000.0,,,268465000000.0,5735052738560.0,19585.0,292828820.0,20.954817,1.9205776,1.2067862931716724,0.0557109294694082,0.0845203463139698,0.0943709358747286,0.0515752083992413,0.3517560015298558,0.0812269058181696,0.017079570206407,,0.5465158093557974,0.0564911774948525,,68.83116883116884,59.307359307359306,61.904761904761905,74.89177489177489,51.94805194805194,58.44155844155844,66.66666666666666,75.32467532467533,67.09956709956711,50.0,27.947598253275107,19.130434782608695,22.943722943722943,1,63.347763347763355,63.419913419913414,66.8109668109668,58.549783549783555,23.340585326535585,57.33406038195292,2.0,55.33406038195292,"balance=66.8,growth=63.4",ダイキン工業株式会社,ダイキン工業,EXACT,ダイキン工業,ダイキン工業株式会社,580002410,1.0,1.0,"[{""env_key"": ""ダイキン工業"", ""score"": 1.0}]"
70,1801,1801.T,大成建設株式会社,大成建設,2.0,建設業,大成建設株式会社,2025-03-31,2025-03-31,2025-03-31,2154223000000.0,231139000000.0,120161000000.0,178250000000.0,123824000000.0,2428837000000.0,,866188000000.0,317959000000.0,,,-45780000000.0,2421166440448.0,14850.0,163041504.0,18.161362,2.8401556,1.1239163449874967,0.0574796573985144,0.0557792763330444,0.14295280008497,0.0509807780431539,0.3670785095152553,0.2205070415512999,2.0746920937624154,,0.3566266488858659,-0.021251281784662,,42.42424242424242,60.60606060606061,88.31168831168831,96.1038961038961,97.4025974025974,55.84415584415585,22.07792207792208,73.16017316017316,20.346320346320347,50.0,34.93449781659389,7.826086956521738,24.67532467532467,1,63.78066378066378,96.75324675324676,50.360750360750366,35.17316017316017,22.47863648281343,57.204768055394595,2.0,55.204768055394595,"growth=96.8,profitability=63.8",大成建設株式会社,大成建設,EXACT,大成建設,大成建設株式会社,985376100,1.0,1.0,"[{""env_key"": ""大成建設"", ""score"": 1.0}]"
71,9506,9506.T,東北電力株式会社,東北電力,2.0,電気業,東北電力株式会社,2025-03-31,2025-03-31,2025-03-31,2644911000000.0,280331000000.0,280331000000.0,256725000000.0,182807000000.0,5398213000000.0,,985182000000.0,2932039000000.0,,,410330000000.0,566611738624.0,1132.5,500319440.0,3.444762,0.5300277,0.214227147387568,0.0691165033530428,0.1059888215520295,0.1855565773633704,0.0338643547410967,2.3609418129721496,-0.0613603528694062,-0.1914843743089401,,0.1891637636773777,0.1551394356936774,,82.25108225108225,74.02597402597402,95.67099567099568,5.627705627705628,32.900432900432904,0.4329004329004293,0.8658008658008658,45.02164502164502,96.53679653679652,50.0,98.2532751091703,89.56521739130436,90.04329004329004,1,83.98268398268398,19.264069264069267,15.44011544011544,73.26839826839827,92.6205941812549,57.01899100309011,2.0,55.01899100309011,"valuation=92.6,profitability=84.0",東北電力株式会社,東北電力,EXACT,東北電力,東北電力株式会社,100034834,1.0,1.0,"[{""env_key"": ""東北電力"", ""score"": 1.0}]"
72,3407,3407.T,旭化成株式会社,旭化成,2.0,化学工業,旭化成株式会社,2025-03-31,2025-03-31,2025-03-31,3037312000000.0,958260000000.0,211920000000.0,194602000000.0,134997000000.0,4015214000000.0,,1859421000000.0,1195045000000.0,,,83550000000.0,1878487859200.0,1383.0,1358270377.0,13.392079,0.98902065,0.6184704960175313,0.0444462076994395,0.0697722196468456,0.0726016324436477,0.0336213711149642,0.642697377301859,0.0906445452906734,2.081701136830571,,0.4630938724561131,0.0275078753845505,,58.00865800865801,47.18614718614719,45.887445887445885,77.48917748917748,97.83549783549785,37.66233766233766,49.78354978354979,42.857142857142854,48.91774891774891,50.0,56.76855895196506,54.34782608695651,51.51515151515152,1,50.36075036075036,87.66233766233765,43.43434343434344,49.45887445887446,54.21051218469103,56.87796932409615,2.0,54.87796932409615,"growth=87.7,valuation=54.2",旭化成株式会社,旭化成,EXACT,旭化成,旭化成株式会社,580004915,1.0,1.0,"[{""env_key"": ""旭化成"", ""score"": 1.0}]"
73,4203,4203.T,住友ベークライト株式会社,住友ベークライト,2.0,化学工業,住友ベークライト株式会社,2025-03-31,2025-03-31,2025-03-31,304773000000.0,93550000000.0,24792000000.0,28614000000.0,19281000000.0,417778000000.0,,290672000000.0,30680000000.0,,,28065000000.0,457456386048.0,5214.0,87736171.0,23.318424,1.4814613,1.5009741218808752,0.0632634780640017,0.0813457885048872,0.0663324984862663,0.0461513052386674,0.105548522045467,0.0609398225344366,-0.1168063762539508,,0.6957570767249592,0.0920849287830614,,65.80086580086581,68.3982683982684,39.82683982683983,61.904761904761905,40.25974025974026,84.84848484848484,86.58008658008657,65.80086580086581,83.11688311688312,50.0,19.21397379912664,30.434782608695656,17.31601731601732,1,58.00865800865802,51.08225108225109,79.07647907647907,66.55844155844156,22.321591241279872,56.76634835430165,2.0,54.76634835430165,"balance=79.1,cashflow=66.6",住友ベークライト株式会社,住友ベークライト,EXACT,住友ベークライト,住友ベークライト株式会社,985347402,1.0,1.0,"[{""env_key"": ""住友ベークライト"", ""score"": 1.0}]"
74,9021,9021.T,西日本旅客鉄道株式会社,西日本旅客鉄道,1.0,鉄道業,西日本旅客鉄道株式会社,2025-03-31,2025-03-31,2025-03-31,1707944000000.0,418183000000.0,180162000000.0,164487000000.0,113958000000.0,3752359000000.0,,1156653000000.0,1443294000000.0,,,281431000000.0,1409394671616.0,3097.0,455083834.0,10.994746,1.2002429,0.825199580089277,0.0667223281325383,0.1054847231525155,0.0985239306862127,0.0303696954369238,1.2478193546379075,0.0445993726082141,0.153876530209293,,0.3082468921550416,0.1647776507894872,,81.81818181818183,71.86147186147186,65.80086580086581,49.78354978354979,70.12987012987013,11.688311688311693,12.987012987012983,38.961038961038966,97.4025974025974,50.0,70.3056768558952,40.43478260869565,39.39393939393939,1,73.16017316017316,59.95670995670996,21.212121212121215,73.7012987012987,50.04479961951008,56.74373292993949,2.0,54.74373292993949,"cashflow=73.7,profitability=73.2",西日本旅客鉄道株式会社,西日本旅客鉄道,EXACT,西日本旅客鉄道,西日本旅客鉄道株式会社,581100003,1.0,1.0,"[{""env_key"": ""西日本旅客鉄道"", ""score"": 1.0}]"
75,4045,4045.T,東亞合成株式会社,東亞合成,2.0,化学工業,東亞合成株式会社,2024-12-31,2024-12-31,2024-12-31,167594000000.0,45712000000.0,14235000000.0,16553000000.0,11877000000.0,278020000000.0,,212585000000.0,12302000000.0,,,-1860000000.0,174498070528.0,1626.5,107284398.0,17.162605,0.84407914,1.041195213002852,0.0708676921608172,0.0849374082604389,0.0558694169391067,0.042719948205165,0.0578686172589787,0.0515965890908634,-0.024796781344938,,0.7646392345874398,-0.0110982493406685,,69.26406926406926,76.19047619047619,29.004329004329005,56.709956709956714,47.18614718614719,92.2077922077922,96.1038961038961,60.60606060606061,24.67532467532467,50.0,38.864628820960704,67.82608695652175,27.27272727272727,1,58.15295815295815,51.948051948051955,82.97258297258298,37.33766233766234,44.654481016736575,56.72883593317427,2.0,54.72883593317427,"balance=83.0,profitability=58.2",東亞合成株式会社,東亞合成,EXACT,東亞合成,東亞合成株式会社,985462709,1.0,1.0,"[{""env_key"": ""東亞合成"", ""score"": 1.0}]"
76,6113,6113.T,株式会社アマダ,アマダ,1.0,はん用、生産用、業務用機械器具製造業,株式会社アマダ,2025-03-31,2025-03-31,2025-03-31,396670000000.0,172388000000.0,49076000000.0,49157000000.0,32386000000.0,649891000000.0,,519212000000.0,10954000000.0,,,34991000000.0,584398340096.0,1860.0,314192636.0,21.690962,1.1285148,1.473260745950034,0.0816446920614112,0.1237199687397584,0.0623752917883253,0.0498329719906876,0.0210973552229147,-0.0169268897149937,-0.2030611742703872,,0.7989216653254161,0.0882118637658507,,87.44588744588745,80.95238095238095,32.467532467532465,12.554112554112551,32.467532467532465,96.96969696969695,98.7012987012987,70.56277056277057,81.81818181818183,50.0,24.890829694323145,44.78260869565217,18.181818181818176,1,66.95526695526695,22.510822510822507,88.74458874458874,65.9090909090909,29.28508552393116,56.616788802615645,2.0,54.616788802615645,"balance=88.7,profitability=67.0",株式会社アマダ,アマダ,EXACT,アマダ,株式会社アマダ,200106551,1.0,1.0,"[{""env_key"": ""アマダ"", ""score"": 1.0}]"
77,7203,7203.T,トヨタ自動車株式会社,トヨタ自動車,1.0,輸送用機械器具製造業,トヨタ自動車株式会社,2025-03-31,2025-03-31,2025-03-31,48036704000000.0,9578038000000.0,4795586000000.0,6414590000000.0,4765086000000.0,93601350000000.0,,35924826000000.0,38792879000000.0,,,-1560993000000.0,44626320818176.0,3424.0,13033387772.0,9.687367,1.1902853,0.9290046381653496,0.0991967725346018,0.0998317036905779,0.1326404754194216,0.0509083042071508,1.079834847355976,0.0652258077749745,-0.0363699568831367,,0.3838067079160717,-0.0324958390150997,,75.75757575757575,89.17748917748918,83.54978354978356,66.66666666666666,45.45454545454545,15.58441558441559,29.43722943722944,72.72727272727273,14.285714285714285,50.0,79.03930131004367,41.30434782608695,32.467532467532465,1,82.82828282828284,56.060606060606055,39.24963924963925,32.14285714285714,50.93706053455437,56.37252156214563,2.0,54.37252156214563,"profitability=82.8,growth=56.1",トヨタ自動車株式会社,トヨタ自動車,EXACT,トヨタ自動車,トヨタ自動車株式会社,400087148,1.0,1.0,"[{""env_key"": ""トヨタ自動車"", ""score"": 1.0}]"
80,8801,8801.T,三井不動産株式会社,三井不動産,1.0,不動産業・物品賃貸業,三井不動産株式会社,2025-03-31,2025-03-31,2025-03-31,2625363000000.0,635126000000.0,372733000000.0,363060000000.0,248799000000.0,9859856000000.0,,3147488000000.0,4416084000000.0,,,327772000000.0,4895274434560.0,1781.5,2747838497.0,15.841188,1.5278718,1.8646086025284885,0.0947674664417834,0.1419738908486179,0.0790468462469118,0.025233532822386,1.4030503055134762,0.1015713998596057,0.1075108948706191,,0.3192225119717772,0.1248482590788397,,92.64069264069263,87.44588744588745,51.08225108225109,82.68398268398268,61.904761904761905,8.658008658008654,16.883116883116884,28.57142857142857,90.04329004329004,50.0,43.23144104803494,29.130434782608695,12.554112554112551,1,77.05627705627707,72.2943722943723,18.037518037518037,70.02164502164501,28.3053294615854,55.93230735574575,2.0,53.93230735574575,"profitability=77.1,growth=72.3",三井不動産株式会社,三井不動産,EXACT,三井不動産,三井不動産株式会社,985786707,1.0,1.0,"[{""env_key"": ""三井不動産"", ""score"": 1.0}]"
81,6503,6503.T,三菱電機株式会社,三菱電機,1.0,電気機械器具製造業,三菱電機株式会社,2025-03-31,2025-03-31,2025-03-31,5521711000000.0,1692215000000.0,391850000000.0,437265000000.0,324084000000.0,6375680000000.0,,3949678000000.0,360661000000.0,,,229834000000.0,9405017882624.0,4596.0,2046348564.0,24.139923,2.3287427,1.703279632458852,0.0586926769619054,0.0709653221619168,0.0820532711780555,0.0508312838787392,0.0913140261054192,0.0501714177904013,0.1373403661707883,,0.6194912542662117,0.0416236923663697,,59.307359307359306,61.904761904761905,52.81385281385281,54.54545454545454,67.09956709956711,87.44588744588745,77.92207792207793,72.2943722943723,58.87445887445888,50.0,16.5938864628821,10.869565217391308,15.151515151515149,1,58.00865800865801,60.82251082251082,79.22077922077922,54.43722943722944,14.20498894392952,55.70758816842926,2.0,53.70758816842926,"balance=79.2,growth=60.8",三菱電機株式会社,三菱電機,EXACT,三菱電機,三菱電機株式会社,985795009,1.0,1.0,"[{""env_key"": ""三菱電機"", ""score"": 1.0}]"
82,5480,5480.T,日本冶金工業株式会社,日本冶金工業,2.0,鉄鋼業,日本冶金工業株式会社,2025-03-31,2025-03-31,2025-03-31,172097000000.0,30649000000.0,16967000000.0,16092000000.0,11579000000.0,217461000000.0,,96413000000.0,79613000000.0,,,-250000000.0,60957876224.0,4400.0,13854063.0,6.563931,0.6200956,0.3542065011243659,0.0672818236227243,0.0985897488044533,0.1200979121072884,0.0532463292268498,0.8257496395714271,-0.0457133985061632,-0.1464061924069296,,0.4433576595343533,-0.0014526691342673,,74.89177489177489,72.72727272727273,78.78787878787878,7.792207792207792,37.22943722943723,26.406926406926413,44.58874458874459,77.05627705627705,27.705627705627705,50.0,91.26637554585152,83.91304347826087,76.19047619047619,1,75.46897546897547,22.51082251082251,49.35064935064935,38.85281385281385,83.78996507152954,55.40940385163852,2.0,53.40940385163852,"valuation=83.8,profitability=75.5",日本冶金工業株式会社,日本冶金工業,EXACT,日本冶金工業,日本冶金工業株式会社,985681204,1.0,1.0,"[{""env_key"": ""日本冶金工業"", ""score"": 1.0}]"
83,9142,9142.T,九州旅客鉄道株式会社,九州旅客鉄道,1.0,鉄道業,九州旅客鉄道株式会社,2025-03-31,2025-03-31,2025-03-31,454393000000.0,189380000000.0,58977000000.0,56229000000.0,43657000000.0,1140509000000.0,,456506000000.0,423320000000.0,,,-16247000000.0,629205106688.0,4094.0,153689566.0,14.637634,1.3353988,1.3847156683487645,0.0960776244352355,0.1297929325495771,0.0956329161062505,0.0382785230103401,0.927304350873811,0.0808535639697243,0.1355702952269475,,0.4002651447730794,-0.035755392358597,,88.31168831168831,87.87878787878788,63.20346320346321,74.45887445887446,66.66666666666666,22.077922077922075,32.467532467532465,51.94805194805194,12.987012987012983,50.0,47.59825327510917,34.34782608695652,19.480519480519476,1,79.7979797979798,70.56277056277057,35.497835497835496,31.493506493506494,33.80886628086172,54.94687106767039,2.0,52.94687106767039,"profitability=79.8,growth=70.6",九州旅客鉄道株式会社,九州旅客鉄道,EXACT,九州旅客鉄道,九州旅客鉄道株式会社,800351401,1.0,1.0,"[{""env_key"": ""九州旅客鉄道"", ""score"": 1.0}]"
84,1925,1925.T,大和ハウス工業株式会社,大和ハウス工業,2.0,建設業,大和ハウス工業株式会社,2025-03-31,2025-03-31,2025-03-31,5434819000000.0,1101065000000.0,546286000000.0,488783000000.0,325058000000.0,7049323000000.0,,2614236000000.0,2432828000000.0,,,38775000000.0,3228583854080.0,5218.0,618739696.0,10.606984,1.2163327,0.5940554513554177,0.0598102715104219,0.1005159509451924,0.1243414902097591,0.0461119457854321,0.9306076421562552,0.044571134011504,0.0880529670094258,,0.3708492290678126,0.0071345522270382,,77.05627705627705,63.63636363636363,80.51948051948052,49.35064935064935,57.57575757575758,21.645021645021643,25.541125541125545,65.36796536796537,32.900432900432904,50.0,72.92576419213974,37.82608695652174,54.112554112554115,1,73.73737373737373,53.46320346320346,37.51803751803752,41.45021645021645,54.95480175373853,54.77821304805356,2.0,52.77821304805356,"profitability=73.7,valuation=55.0",大和ハウス工業株式会社,大和ハウス工業,EXACT,大和ハウス工業,大和ハウス工業株式会社,580123424,1.0,1.0,"[{""env_key"": ""大和ハウス工業"", ""score"": 1.0}]"
85,4912,4912.T,ライオン株式会社,ライオン,2.0,化学工業,ライオン株式会社,2024-12-31,2024-12-31,2024-12-31,412943000000.0,188783000000.0,28388000000.0,32249000000.0,21197000000.0,497167000000.0,,293717000000.0,29736000000.0,,,24660000000.0,470310027264.0,1700.0,276652951.0,22.543428,1.5373471,1.1389223870219376,0.0513315397040269,0.0687455653685859,0.0721681073958946,0.0426355731575104,0.1012403095496685,0.0252652277867848,0.4494666301969365,,0.5907813672267065,0.0597176850073739,,56.709956709956714,54.112554112554115,44.15584415584416,34.1991341991342,86.58008658008657,86.14718614718615,72.72727272727273,60.17316017316018,68.83116883116884,50.0,21.834061135371176,27.39130434782609,23.809523809523817,1,51.65945165945166,60.38961038961038,73.01587301587301,59.41558441558442,24.344963097573693,54.743014305905895,2.0,52.743014305905895,"balance=73.0,growth=60.4",ライオン株式会社,ライオン,EXACT,ライオン,ライオン株式会社,985855107,1.0,1.0,"[{""env_key"": ""ライオン"", ""score"": 1.0}]"
86,5108,5108.T,株式会社ブリヂストン,ブリヂストン,2.0,ゴム製品製造業,株式会社ブリヂストン,2024-12-31,2024-12-31,2024-12-31,4430096000000.0,1726003000000.0,443319000000.0,421437000000.0,284989000000.0,5723517000000.0,,3731606000000.0,727721000000.0,,,211551000000.0,4605975461888.0,7184.0,641143533.0,24.346766,1.3455273,1.0397010497939547,0.0643302086455914,0.1000698404729829,0.076371674823119,0.0497926362409686,0.1950154973488626,0.0269590616162085,-0.1397986749369916,,0.6519777961697327,0.047753141241183,,76.19047619047619,69.6969696969697,48.91774891774891,35.93073593073593,37.66233766233766,76.19047619047619,83.98268398268398,70.12987012987013,62.77056277056276,50.0,16.157205240174676,33.04347826086956,27.705627705627712,1,64.93506493506494,36.7965367965368,76.76767676767678,56.38528138528138,25.63543706889065,54.496469961488,2.0,52.496469961488,"balance=76.8,profitability=64.9",株式会社ブリヂストン,ブリヂストン,EXACT,ブリヂストン,株式会社ブリヂストン,985721702,1.0,1.0,"[{""env_key"": ""ブリヂストン"", ""score"": 1.0}]"
87,4528,4528.T,小野薬品工業株式会社,小野薬品工業,1.0,その他の製造業,小野薬品工業株式会社,2025-03-31,2025-03-31,2025-03-31,486871000000.0,338921000000.0,59748000000.0,59328000000.0,50047000000.0,1064046000000.0,,782451000000.0,146678000000.0,,,74469000000.0,1020404432896.0,2171.5,469907657.0,19.37974,1.2654613,2.0958414711412265,0.1027931423313362,0.1227183381224184,0.0639618327537443,0.0470346206836922,0.187459662010784,-0.0314340166152082,-0.6089375434648414,,0.7353544865541527,0.1529542733085355,,87.01298701298701,90.47619047619048,36.36363636363637,10.38961038961039,13.852813852813853,77.05627705627705,92.64069264069263,67.09956709956711,96.1038961038961,50.0,32.314410480349345,36.52173913043478,9.523809523809524,1,71.2842712842713,12.12121212121212,78.93217893217893,73.05194805194805,26.119986378197883,54.471749760481494,2.0,52.471749760481494,"balance=78.9,cashflow=73.1",小野薬品工業株式会社,小野薬品工業,EXACT,小野薬品工業,小野薬品工業株式会社,580001842,1.0,1.0,"[{""env_key"": ""小野薬品工業"", ""score"": 1.0}]"
88,4633,4633.T,サカタインクス株式会社,サカタインクス,2.0,化学工業,サカタインクス株式会社,2024-12-31,2024-12-31,2024-12-31,245570000000.0,58633000000.0,13162000000.0,13293000000.0,9006000000.0,221470000000.0,,112308000000.0,36243000000.0,,,1489000000.0,116309450752.0,2365.0,49179471.0,11.787281,1.0381982,0.4736305361078307,0.0366738608136173,0.0535977521684244,0.0801901912597499,0.0406646498397074,0.3227107596965488,0.0753540431420289,0.2062684168229305,,0.5071025421050255,0.0060634442317872,,38.52813852813853,36.79653679653679,51.51515151515152,71.86147186147186,74.89177489177489,61.038961038961034,59.74025974025974,57.14285714285714,32.03463203463203,50.0,65.06550218340612,50.43478260869565,65.36796536796537,1,42.27994227994228,73.37662337662337,59.3073593073593,41.01731601731602,60.28941672002238,54.41678913137998,2.0,52.41678913137998,"growth=73.4,valuation=60.3",サカタインクス株式会社,サカタインクス,EXACT,サカタインクス,サカタインクス株式会社,580021818,1.0,1.0,"[{""env_key"": ""サカタインクス"", ""score"": 1.0}]"
