company_name,spEmitCode,repDivID,gasID,gas_name,year,value,unit
東北電力株式会社,100034834,1,1,エネルギー起源CO2,2009,1490000.0,千
東北電力株式会社,100034834,1,1,エネルギー起源CO2,2010,1420000.0,千
東北電力株式会社,100034834,1,1,エネルギー起源CO2,2011,1210000.0,千
東北電力株式会社,100034834,1,1,エネルギー起源CO2,2012,1450000.0,千
東北電力株式会社,100034834,1,1,エネルギー起源CO2,2013,1890000.0,千
東北電力株式会社,100034834,1,1,エネルギー起源CO2,2014,1710000.0,千
東北電力株式会社,100034834,1,1,エネルギー起源CO2,2015,1720000.0,千
東北電力株式会社,100034834,1,1,エネルギー起源CO2,2016,1610000.0,千
東北電力株式会社,100034834,1,1,エネルギー起源CO2,2017,1700000.0,千
東北電力株式会社,100034834,1,1,エネルギー起源CO2,2018,1640000.0,千
東北電力株式会社,100034834,1,1,エネルギー起源CO2,2019,1583958.0,千
東北電力株式会社,100034834,1,1,エネルギー起源CO2,2020,1607707.0,千
東北電力株式会社,100034834,1,1,エネルギー起源CO2,2021,1669526.0,千
東北電力株式会社,100034834,1,1,エネルギー起源CO2,2022,1619590.0,千
東北電力株式会社,100034834,1,1,エネルギー起源CO2,2023,1566764.0,千
キオクシアホールディングス株式会社,118021424,1,1,エネルギー起源CO2,2017,1278580.0,千
キオクシアホールディングス株式会社,118021424,1,1,エネルギー起源CO2,2018,1622672.0,千
キオクシアホールディングス株式会社,118021424,1,1,エネルギー起源CO2,2019,1702012.0,千
キオクシアホールディングス株式会社,118021424,1,1,エネルギー起源CO2,2020,1783796.0,千
キオクシアホールディングス株式会社,118021424,1,1,エネルギー起源CO2,2021,1910280.0,千
キオクシアホールディングス株式会社,118021424,1,1,エネルギー起源CO2,2022,1521350.0,千
キオクシアホールディングス株式会社,118021424,1,1,エネルギー起源CO2,2023,1497796.0,千
株式会社アマダ,200106551,1,1,エネルギー起源CO2,2009,17300.0,千
株式会社アマダ,200106551,1,1,エネルギー起源CO2,2010,19800.0,千
株式会社アマダ,200106551,1,1,エネルギー起源CO2,2011,19610.0,千
株式会社アマダ,200106551,1,1,エネルギー起源CO2,2012,23249.0,千
株式会社アマダ,200106551,1,1,エネルギー起源CO2,2013,27040.0,千
株式会社アマダ,200106551,1,1,エネルギー起源CO2,2014,27047.0,千
株式会社アマダ,200106551,1,1,エネルギー起源CO2,2015,5.409,千
株式会社アマダ,200106551,1,1,エネルギー起源CO2,2016,5.409,千
株式会社アマダ,200106551,1,1,エネルギー起源CO2,2017,5.409,千
株式会社アマダ,200106551,1,1,エネルギー起源CO2,2018,5.409,千
株式会社アマダ,200106551,1,1,エネルギー起源CO2,2019,5.409,千
株式会社アマダ,200106551,1,1,エネルギー起源CO2,2020,14331.0,千
株式会社アマダ,200106551,1,1,エネルギー起源CO2,2021,16695.0,千
株式会社アマダ,200106551,1,1,エネルギー起源CO2,2022,18483.0,千
株式会社アマダ,200106551,1,1,エネルギー起源CO2,2023,17353.0,千
株式会社大阪チタニウムテクノロジーズ,250294997,1,1,エネルギー起源CO2,2009,206829.0,千
株式会社大阪チタニウムテクノロジーズ,250294997,1,1,エネルギー起源CO2,2010,213082.0,千
株式会社大阪チタニウムテクノロジーズ,250294997,1,1,エネルギー起源CO2,2011,442984.0,千
株式会社大阪チタニウムテクノロジーズ,250294997,1,1,エネルギー起源CO2,2012,562870.0,千
株式会社大阪チタニウムテクノロジーズ,250294997,1,1,エネルギー起源CO2,2013,408717.0,千
株式会社大阪チタニウムテクノロジーズ,250294997,1,1,エネルギー起源CO2,2014,354258.0,千
株式会社大阪チタニウムテクノロジーズ,250294997,1,1,エネルギー起源CO2,2015,455699.0,千
株式会社大阪チタニウムテクノロジーズ,250294997,1,1,エネルギー起源CO2,2016,484926.0,千
株式会社大阪チタニウムテクノロジーズ,250294997,1,1,エネルギー起源CO2,2017,450912.0,千
株式会社大阪チタニウムテクノロジーズ,250294997,1,1,エネルギー起源CO2,2018,336630.0,千
株式会社大阪チタニウムテクノロジーズ,250294997,1,1,エネルギー起源CO2,2019,215772.0,千
株式会社大阪チタニウムテクノロジーズ,250294997,1,1,エネルギー起源CO2,2020,143511.0,千
株式会社大阪チタニウムテクノロジーズ,250294997,1,1,エネルギー起源CO2,2021,129272.0,千
株式会社大阪チタニウムテクノロジーズ,250294997,1,1,エネルギー起源CO2,2022,154627.0,千
株式会社大阪チタニウムテクノロジーズ,250294997,1,1,エネルギー起源CO2,2023,197886.0,千
マブチモーター株式会社,260094087,1,1,エネルギー起源CO2,2009,3715.0,
マブチモーター株式会社,260094087,1,1,エネルギー起源CO2,2010,3676.0,
マブチモーター株式会社,260094087,1,1,エネルギー起源CO2,2011,3176.0,
マブチモーター株式会社,260094087,1,1,エネルギー起源CO2,2012,3749.0,
マブチモーター株式会社,260094087,1,1,エネルギー起源CO2,2013,4397.0,
マブチモーター株式会社,260094087,1,1,エネルギー起源CO2,2014,4256.0,
マブチモーター株式会社,260094087,1,1,エネルギー起源CO2,2015,4185.0,
マブチモーター株式会社,260094087,1,1,エネルギー起源CO2,2016,4369.0,
マブチモーター株式会社,260094087,1,1,エネルギー起源CO2,2017,4305.0,
マブチモーター株式会社,260094087,1,1,エネルギー起源CO2,2018,4219.0,
マブチモーター株式会社,260094087,1,1,エネルギー起源CO2,2019,4257.0,
マブチモーター株式会社,260094087,1,1,エネルギー起源CO2,2020,3894.0,
マブチモーター株式会社,260094087,1,1,エネルギー起源CO2,2021,3932.0,
マブチモーター株式会社,260094087,1,1,エネルギー起源CO2,2022,4000.0,
マブチモーター株式会社,260094087,1,1,エネルギー起源CO2,2023,3878.0,
株式会社オキサイド,280263436,1,1,エネルギー起源CO2,2020,4033.0,
株式会社オキサイド,280263436,1,1,エネルギー起源CO2,2021,4413.0,
株式会社オキサイド,280263436,1,1,エネルギー起源CO2,2022,4836.0,
株式会社オキサイド,280263436,1,1,エネルギー起源CO2,2023,3603.0,
株式会社東光高岳,348007181,1,1,エネルギー起源CO2,2014,21246.0,千
株式会社東光高岳,348007181,1,1,エネルギー起源CO2,2015,20142.0,千
株式会社東光高岳,348007181,1,1,エネルギー起源CO2,2016,19465.0,千
株式会社東光高岳,348007181,1,1,エネルギー起源CO2,2017,17669.0,千
株式会社東光高岳,348007181,1,1,エネルギー起源CO2,2018,17819.0,千
株式会社東光高岳,348007181,1,1,エネルギー起源CO2,2019,16945.0,千
株式会社東光高岳,348007181,1,1,エネルギー起源CO2,2020,15932.0,千
株式会社東光高岳,348007181,1,1,エネルギー起源CO2,2021,15653.0,千
株式会社東光高岳,348007181,1,1,エネルギー起源CO2,2022,15685.0,千
株式会社東光高岳,348007181,1,1,エネルギー起源CO2,2023,15683.0,千
三協立山株式会社,370021004,1,1,エネルギー起源CO2,2009,151203.0,千
三協立山株式会社,370021004,1,1,エネルギー起源CO2,2010,118570.0,千
三協立山株式会社,370021004,1,1,エネルギー起源CO2,2011,133997.0,千
三協立山株式会社,370021004,1,1,エネルギー起源CO2,2012,275369.0,千
三協立山株式会社,370021004,1,1,エネルギー起源CO2,2013,297683.0,千
三協立山株式会社,370021004,1,1,エネルギー起源CO2,2014,285579.0,千
三協立山株式会社,370021004,1,1,エネルギー起源CO2,2015,281465.0,千
三協立山株式会社,370021004,1,1,エネルギー起源CO2,2016,276711.0,千
三協立山株式会社,370021004,1,1,エネルギー起源CO2,2017,279207.0,千
三協立山株式会社,370021004,1,1,エネルギー起源CO2,2018,256738.0,千
三協立山株式会社,370021004,1,1,エネルギー起源CO2,2019,227756.0,千
三協立山株式会社,370021004,1,1,エネルギー起源CO2,2020,206274.0,千
三協立山株式会社,370021004,1,1,エネルギー起源CO2,2021,208107.0,千
三協立山株式会社,370021004,1,1,エネルギー起源CO2,2022,206714.0,千
三協立山株式会社,370021004,1,1,エネルギー起源CO2,2023,176169.0,千
北陸電力株式会社,370053821,1,1,エネルギー起源CO2,2009,980000.0,千
北陸電力株式会社,370053821,1,1,エネルギー起源CO2,2010,984000.0,千
北陸電力株式会社,370053821,1,1,エネルギー起源CO2,2011,1250000.0,千
北陸電力株式会社,370053821,1,1,エネルギー起源CO2,2012,1310000.0,千
北陸電力株式会社,370053821,1,1,エネルギー起源CO2,2013,1260000.0,千
北陸電力株式会社,370053821,1,1,エネルギー起源CO2,2014,1280000.0,千
北陸電力株式会社,370053821,1,1,エネルギー起源CO2,2015,1266630.0,千
北陸電力株式会社,370053821,1,1,エネルギー起源CO2,2016,1290000.0,千
北陸電力株式会社,370053821,1,1,エネルギー起源CO2,2017,1230000.0,千
北陸電力株式会社,370053821,1,1,エネルギー起源CO2,2018,1080000.0,千
北陸電力株式会社,370053821,1,1,エネルギー起源CO2,2019,1077360.0,千
北陸電力株式会社,370053821,1,1,エネルギー起源CO2,2020,1020000.0,千
北陸電力株式会社,370053821,1,1,エネルギー起源CO2,2021,1100000.0,千
北陸電力株式会社,370053821,1,1,エネルギー起源CO2,2022,1060000.0,千
北陸電力株式会社,370053821,1,1,エネルギー起源CO2,2023,836041.0,千
株式会社_アイシン,400000066,1,1,エネルギー起源CO2,2009,229000.0,千
株式会社_アイシン,400000066,1,1,エネルギー起源CO2,2010,221844.0,千
株式会社_アイシン,400000066,1,1,エネルギー起源CO2,2011,233002.0,千
株式会社_アイシン,400000066,1,1,エネルギー起源CO2,2012,254833.0,千
株式会社_アイシン,400000066,1,1,エネルギー起源CO2,2013,257675.0,千
株式会社_アイシン,400000066,1,1,エネルギー起源CO2,2014,252705.0,千
株式会社_アイシン,400000066,1,1,エネルギー起源CO2,2015,246026.0,千
株式会社_アイシン,400000066,1,1,エネルギー起源CO2,2016,225755.0,千
株式会社_アイシン,400000066,1,1,エネルギー起源CO2,2017,244091.0,千
株式会社_アイシン,400000066,1,1,エネルギー起源CO2,2018,240655.0,千
株式会社_アイシン,400000066,1,1,エネルギー起源CO2,2019,229453.0,千
株式会社_アイシン,400000066,1,1,エネルギー起源CO2,2020,523701.0,千
株式会社_アイシン,400000066,1,1,エネルギー起源CO2,2021,534507.0,千
株式会社_アイシン,400000066,1,1,エネルギー起源CO2,2022,532060.0,千
株式会社_アイシン,400000066,1,1,エネルギー起源CO2,2023,504285.0,千
愛三工業株式会社,400001985,1,1,エネルギー起源CO2,2009,43253.0,千
愛三工業株式会社,400001985,1,1,エネルギー起源CO2,2010,45236.0,千
愛三工業株式会社,400001985,1,1,エネルギー起源CO2,2011,44628.0,千
愛三工業株式会社,400001985,1,1,エネルギー起源CO2,2012,49133.0,千
愛三工業株式会社,400001985,1,1,エネルギー起源CO2,2013,48698.0,千
愛三工業株式会社,400001985,1,1,エネルギー起源CO2,2014,49944.0,千
愛三工業株式会社,400001985,1,1,エネルギー起源CO2,2015,44082.0,千
愛三工業株式会社,400001985,1,1,エネルギー起源CO2,2016,42754.0,千
愛三工業株式会社,400001985,1,1,エネルギー起源CO2,2017,41934.0,千
愛三工業株式会社,400001985,1,1,エネルギー起源CO2,2018,39920.0,千
愛三工業株式会社,400001985,1,1,エネルギー起源CO2,2019,38067.0,千
愛三工業株式会社,400001985,1,1,エネルギー起源CO2,2020,32253.0,千
愛三工業株式会社,400001985,1,1,エネルギー起源CO2,2021,30930.0,千
愛三工業株式会社,400001985,1,1,エネルギー起源CO2,2022,23165.0,千
愛三工業株式会社,400001985,1,1,エネルギー起源CO2,2023,28006.0,千
愛知製鋼株式会社,400004029,1,1,エネルギー起源CO2,2009,585458.0,千
愛知製鋼株式会社,400004029,1,1,エネルギー起源CO2,2010,700862.0,千
愛知製鋼株式会社,400004029,1,1,エネルギー起源CO2,2011,726867.0,千
愛知製鋼株式会社,400004029,1,1,エネルギー起源CO2,2012,755654.0,千
愛知製鋼株式会社,400004029,1,1,エネルギー起源CO2,2013,807475.0,千
愛知製鋼株式会社,400004029,1,1,エネルギー起源CO2,2014,806999.0,千
愛知製鋼株式会社,400004029,1,1,エネルギー起源CO2,2015,718071.0,千
愛知製鋼株式会社,400004029,1,1,エネルギー起源CO2,2016,752761.0,千
愛知製鋼株式会社,400004029,1,1,エネルギー起源CO2,2017,793164.0,千
愛知製鋼株式会社,400004029,1,1,エネルギー起源CO2,2018,793531.0,千
愛知製鋼株式会社,400004029,1,1,エネルギー起源CO2,2019,718905.0,千
愛知製鋼株式会社,400004029,1,1,エネルギー起源CO2,2020,609258.0,千
愛知製鋼株式会社,400004029,1,1,エネルギー起源CO2,2021,668282.0,千
愛知製鋼株式会社,400004029,1,1,エネルギー起源CO2,2022,619487.0,千
愛知製鋼株式会社,400004029,1,1,エネルギー起源CO2,2023,620775.0,千
石塚硝子株式会社,400014025,1,1,エネルギー起源CO2,2009,145092.0,千
石塚硝子株式会社,400014025,1,1,エネルギー起源CO2,2010,152083.0,千
石塚硝子株式会社,400014025,1,1,エネルギー起源CO2,2011,153143.0,千
石塚硝子株式会社,400014025,1,1,エネルギー起源CO2,2012,157841.0,千
石塚硝子株式会社,400014025,1,1,エネルギー起源CO2,2013,151923.0,千
石塚硝子株式会社,400014025,1,1,エネルギー起源CO2,2014,150173.0,千
石塚硝子株式会社,400014025,1,1,エネルギー起源CO2,2015,152898.0,千
石塚硝子株式会社,400014025,1,1,エネルギー起源CO2,2016,144549.0,千
石塚硝子株式会社,400014025,1,1,エネルギー起源CO2,2017,133875.0,千
石塚硝子株式会社,400014025,1,1,エネルギー起源CO2,2018,132139.0,千
石塚硝子株式会社,400014025,1,1,エネルギー起源CO2,2019,126824.0,千
石塚硝子株式会社,400014025,1,1,エネルギー起源CO2,2020,107536.0,千
石塚硝子株式会社,400014025,1,1,エネルギー起源CO2,2021,111367.0,千
石塚硝子株式会社,400014025,1,1,エネルギー起源CO2,2022,99747.0,千
石塚硝子株式会社,400014025,1,1,エネルギー起源CO2,2023,58265.0,千
大同特殊鋼株式会社,400072412,1,1,エネルギー起源CO2,2009,1043832.0,千
大同特殊鋼株式会社,400072412,1,1,エネルギー起源CO2,2010,1292977.0,千
大同特殊鋼株式会社,400072412,1,1,エネルギー起源CO2,2011,1291240.0,千
大同特殊鋼株式会社,400072412,1,1,エネルギー起源CO2,2012,1277307.0,千
大同特殊鋼株式会社,400072412,1,1,エネルギー起源CO2,2013,1263062.0,千
大同特殊鋼株式会社,400072412,1,1,エネルギー起源CO2,2014,1296978.0,千
大同特殊鋼株式会社,400072412,1,1,エネルギー起源CO2,2015,1200081.0,千
大同特殊鋼株式会社,400072412,1,1,エネルギー起源CO2,2016,1215335.0,千
大同特殊鋼株式会社,400072412,1,1,エネルギー起源CO2,2017,1271733.0,千
大同特殊鋼株式会社,400072412,1,1,エネルギー起源CO2,2018,1278004.0,千
大同特殊鋼株式会社,400072412,1,1,エネルギー起源CO2,2019,1098529.0,千
大同特殊鋼株式会社,400072412,1,1,エネルギー起源CO2,2020,925126.0,千
大同特殊鋼株式会社,400072412,1,1,エネルギー起源CO2,2021,1103589.0,千
大同特殊鋼株式会社,400072412,1,1,エネルギー起源CO2,2022,1013752.0,千
大同特殊鋼株式会社,400072412,1,1,エネルギー起源CO2,2023,977567.0,千
中部電力株式会社,400083612,1,1,エネルギー起源CO2,2009,2416238.0,千
中部電力株式会社,400083612,1,1,エネルギー起源CO2,2010,2654378.0,千
中部電力株式会社,400083612,1,1,エネルギー起源CO2,2011,2851184.0,千
中部電力株式会社,400083612,1,1,エネルギー起源CO2,2012,3041794.0,千
中部電力株式会社,400083612,1,1,エネルギー起源CO2,2013,2921931.0,千
中部電力株式会社,400083612,1,1,エネルギー起源CO2,2014,2821314.0,千
中部電力株式会社,400083612,1,1,エネルギー起源CO2,2015,2710504.0,千
中部電力株式会社,400083612,1,1,エネルギー起源CO2,2016,2737278.0,千
中部電力株式会社,400083612,1,1,エネルギー起源CO2,2017,2704231.0,千
中部電力株式会社,400083612,1,1,エネルギー起源CO2,2018,2520246.0,千
中部電力株式会社,400083612,1,1,エネルギー起源CO2,2019,161288.0,千
中部電力株式会社,400083612,1,1,エネルギー起源CO2,2020,146554.0,千
中部電力株式会社,400083612,1,1,エネルギー起源CO2,2021,135062.0,千
中部電力株式会社,400083612,1,1,エネルギー起源CO2,2022,135152.0,千
中部電力株式会社,400083612,1,1,エネルギー起源CO2,2023,125979.0,千
トヨタ自動車株式会社,400087148,1,1,エネルギー起源CO2,2009,1520000.0,千
トヨタ自動車株式会社,400087148,1,1,エネルギー起源CO2,2010,1510000.0,千
トヨタ自動車株式会社,400087148,1,1,エネルギー起源CO2,2011,1477482.0,千
トヨタ自動車株式会社,400087148,1,1,エネルギー起源CO2,2012,1558927.0,千
トヨタ自動車株式会社,400087148,1,1,エネルギー起源CO2,2013,1618578.0,千
トヨタ自動車株式会社,400087148,1,1,エネルギー起源CO2,2014,1596649.0,千
トヨタ自動車株式会社,400087148,1,1,エネルギー起源CO2,2015,1512946.0,千
トヨタ自動車株式会社,400087148,1,1,エネルギー起源CO2,2016,1503636.0,千
トヨタ自動車株式会社,400087148,1,1,エネルギー起源CO2,2017,1480314.0,千
トヨタ自動車株式会社,400087148,1,1,エネルギー起源CO2,2018,1432364.0,千
トヨタ自動車株式会社,400087148,1,1,エネルギー起源CO2,2019,1328653.0,千
トヨタ自動車株式会社,400087148,1,1,エネルギー起源CO2,2020,1179416.0,千
トヨタ自動車株式会社,400087148,1,1,エネルギー起源CO2,2021,1071639.0,千
トヨタ自動車株式会社,400087148,1,1,エネルギー起源CO2,2022,1073785.0,千
トヨタ自動車株式会社,400087148,1,1,エネルギー起源CO2,2023,1083618.0,千
株式会社東海理化電機製作所,400090555,1,1,エネルギー起源CO2,2009,52600.0,千
株式会社東海理化電機製作所,400090555,1,1,エネルギー起源CO2,2010,52300.0,千
株式会社東海理化電機製作所,400090555,1,1,エネルギー起源CO2,2011,49300.0,千
株式会社東海理化電機製作所,400090555,1,1,エネルギー起源CO2,2012,55400.0,千
株式会社東海理化電機製作所,400090555,1,1,エネルギー起源CO2,2013,57800.0,千
株式会社東海理化電機製作所,400090555,1,1,エネルギー起源CO2,2014,54900.0,千
株式会社東海理化電機製作所,400090555,1,1,エネルギー起源CO2,2015,53500.0,千
株式会社東海理化電機製作所,400090555,1,1,エネルギー起源CO2,2016,52235.0,千
株式会社東海理化電機製作所,400090555,1,1,エネルギー起源CO2,2017,52989.0,千
株式会社東海理化電機製作所,400090555,1,1,エネルギー起源CO2,2018,54151.0,千
株式会社東海理化電機製作所,400090555,1,1,エネルギー起源CO2,2019,53068.0,千
株式会社東海理化電機製作所,400090555,1,1,エネルギー起源CO2,2020,46862.0,千
株式会社東海理化電機製作所,400090555,1,1,エネルギー起源CO2,2021,44219.0,千
株式会社東海理化電機製作所,400090555,1,1,エネルギー起源CO2,2022,45726.0,千
株式会社東海理化電機製作所,400090555,1,1,エネルギー起源CO2,2023,45360.0,千
株式会社豊田自動織機,400095060,1,1,エネルギー起源CO2,2009,267234.0,千
株式会社豊田自動織機,400095060,1,1,エネルギー起源CO2,2010,325596.0,千
株式会社豊田自動織機,400095060,1,1,エネルギー起源CO2,2011,320612.0,千
株式会社豊田自動織機,400095060,1,1,エネルギー起源CO2,2012,330431.0,千
株式会社豊田自動織機,400095060,1,1,エネルギー起源CO2,2013,335228.0,千
株式会社豊田自動織機,400095060,1,1,エネルギー起源CO2,2014,317643.0,千
株式会社豊田自動織機,400095060,1,1,エネルギー起源CO2,2015,295659.0,千
株式会社豊田自動織機,400095060,1,1,エネルギー起源CO2,2016,299531.0,千
株式会社豊田自動織機,400095060,1,1,エネルギー起源CO2,2017,311683.0,千
株式会社豊田自動織機,400095060,1,1,エネルギー起源CO2,2018,318408.0,千
株式会社豊田自動織機,400095060,1,1,エネルギー起源CO2,2019,312664.0,千
株式会社豊田自動織機,400095060,1,1,エネルギー起源CO2,2020,296479.0,千
株式会社豊田自動織機,400095060,1,1,エネルギー起源CO2,2021,313091.0,千
株式会社豊田自動織機,400095060,1,1,エネルギー起源CO2,2022,343018.0,千
株式会社豊田自動織機,400095060,1,1,エネルギー起源CO2,2023,338346.0,千
豊田通商株式会社,400095131,1,1,エネルギー起源CO2,2009,6550.0,
豊田通商株式会社,400095131,1,1,エネルギー起源CO2,2010,8675.0,
豊田通商株式会社,400095131,1,1,エネルギー起源CO2,2011,8931.0,
豊田通商株式会社,400095131,1,1,エネルギー起源CO2,2012,8609.0,
豊田通商株式会社,400095131,1,1,エネルギー起源CO2,2013,8389.0,
豊田通商株式会社,400095131,1,1,エネルギー起源CO2,2014,7378.0,
豊田通商株式会社,400095131,1,1,エネルギー起源CO2,2015,6534.0,
豊田通商株式会社,400095131,1,1,エネルギー起源CO2,2016,5856.0,
豊田通商株式会社,400095131,1,1,エネルギー起源CO2,2017,6162.0,
豊田通商株式会社,400095131,1,1,エネルギー起源CO2,2018,5695.0,
豊田通商株式会社,400095131,1,1,エネルギー起源CO2,2019,5554.0,
豊田通商株式会社,400095131,1,1,エネルギー起源CO2,2020,4414.0,
豊田通商株式会社,400095131,1,1,エネルギー起源CO2,2021,4875.0,
豊田通商株式会社,400095131,1,1,エネルギー起源CO2,2022,5357.0,
豊田通商株式会社,400095131,1,1,エネルギー起源CO2,2023,5160.0,
トヨタ紡織株式会社,400095186,1,1,エネルギー起源CO2,2009,88204.0,千
トヨタ紡織株式会社,400095186,1,1,エネルギー起源CO2,2010,89502.0,千
トヨタ紡織株式会社,400095186,1,1,エネルギー起源CO2,2011,84286.0,千
トヨタ紡織株式会社,400095186,1,1,エネルギー起源CO2,2012,91707.0,千
トヨタ紡織株式会社,400095186,1,1,エネルギー起源CO2,2013,89405.0,千
トヨタ紡織株式会社,400095186,1,1,エネルギー起源CO2,2014,86370.0,千
トヨタ紡織株式会社,400095186,1,1,エネルギー起源CO2,2015,78812.0,千
トヨタ紡織株式会社,400095186,1,1,エネルギー起源CO2,2016,81154.0,千
トヨタ紡織株式会社,400095186,1,1,エネルギー起源CO2,2017,78165.0,千
トヨタ紡織株式会社,400095186,1,1,エネルギー起源CO2,2018,72759.0,千
トヨタ紡織株式会社,400095186,1,1,エネルギー起源CO2,2019,70080.0,千
トヨタ紡織株式会社,400095186,1,1,エネルギー起源CO2,2020,64643.0,千
トヨタ紡織株式会社,400095186,1,1,エネルギー起源CO2,2021,61903.0,千
トヨタ紡織株式会社,400095186,1,1,エネルギー起源CO2,2022,64675.0,千
トヨタ紡織株式会社,400095186,1,1,エネルギー起源CO2,2023,65170.0,千
豊田合成株式会社,400096862,1,1,エネルギー起源CO2,2009,160000.0,千
豊田合成株式会社,400096862,1,1,エネルギー起源CO2,2010,172436.0,千
豊田合成株式会社,400096862,1,1,エネルギー起源CO2,2011,175024.0,千
豊田合成株式会社,400096862,1,1,エネルギー起源CO2,2012,187973.0,千
豊田合成株式会社,400096862,1,1,エネルギー起源CO2,2013,187057.0,千
豊田合成株式会社,400096862,1,1,エネルギー起源CO2,2014,182850.0,千
豊田合成株式会社,400096862,1,1,エネルギー起源CO2,2015,180640.0,千
豊田合成株式会社,400096862,1,1,エネルギー起源CO2,2016,171485.0,千
豊田合成株式会社,400096862,1,1,エネルギー起源CO2,2017,159197.0,千
豊田合成株式会社,400096862,1,1,エネルギー起源CO2,2018,129423.0,千
豊田合成株式会社,400096862,1,1,エネルギー起源CO2,2019,120944.0,千
豊田合成株式会社,400096862,1,1,エネルギー起源CO2,2020,105066.0,千
豊田合成株式会社,400096862,1,1,エネルギー起源CO2,2021,103530.0,千
豊田合成株式会社,400096862,1,1,エネルギー起源CO2,2022,107643.0,千
豊田合成株式会社,400096862,1,1,エネルギー起源CO2,2023,105020.0,千
株式会社デンソー,400108408,1,1,エネルギー起源CO2,2009,762164.0,千
株式会社デンソー,400108408,1,1,エネルギー起源CO2,2010,808444.0,千
株式会社デンソー,400108408,1,1,エネルギー起源CO2,2011,808544.0,千
株式会社デンソー,400108408,1,1,エネルギー起源CO2,2012,872844.0,千
株式会社デンソー,400108408,1,1,エネルギー起源CO2,2013,896244.0,千
株式会社デンソー,400108408,1,1,エネルギー起源CO2,2014,804863.0,千
株式会社デンソー,400108408,1,1,エネルギー起源CO2,2015,823275.0,千
株式会社デンソー,400108408,1,1,エネルギー起源CO2,2016,821522.0,千
株式会社デンソー,400108408,1,1,エネルギー起源CO2,2017,820728.0,千
株式会社デンソー,400108408,1,1,エネルギー起源CO2,2018,888828.0,千
株式会社デンソー,400108408,1,1,エネルギー起源CO2,2019,861896.0,千
株式会社デンソー,400108408,1,1,エネルギー起源CO2,2020,815298.0,千
株式会社デンソー,400108408,1,1,エネルギー起源CO2,2021,783534.0,千
株式会社デンソー,400108408,1,1,エネルギー起源CO2,2022,774620.0,千
株式会社デンソー,400108408,1,1,エネルギー起源CO2,2023,725136.0,千
ノリタケ株式会社,400108462,1,1,エネルギー起源CO2,2009,3889.0,千
ノリタケ株式会社,400108462,1,1,エネルギー起源CO2,2010,16064.0,千
ノリタケ株式会社,400108462,1,1,エネルギー起源CO2,2011,33582.0,千
ノリタケ株式会社,400108462,1,1,エネルギー起源CO2,2012,34886.0,千
ノリタケ株式会社,400108462,1,1,エネルギー起源CO2,2013,36052.0,千
ノリタケ株式会社,400108462,1,1,エネルギー起源CO2,2014,34088.0,千
ノリタケ株式会社,400108462,1,1,エネルギー起源CO2,2015,31836.0,千
ノリタケ株式会社,400108462,1,1,エネルギー起源CO2,2016,31155.0,千
ノリタケ株式会社,400108462,1,1,エネルギー起源CO2,2017,31803.0,千
ノリタケ株式会社,400108462,1,1,エネルギー起源CO2,2018,31443.0,千
ノリタケ株式会社,400108462,1,1,エネルギー起源CO2,2019,24996.0,千
ノリタケ株式会社,400108462,1,1,エネルギー起源CO2,2020,22878.0,千
ノリタケ株式会社,400108462,1,1,エネルギー起源CO2,2021,24486.0,千
ノリタケ株式会社,400108462,1,1,エネルギー起源CO2,2022,23840.0,千
ノリタケ株式会社,400108462,1,1,エネルギー起源CO2,2023,21625.0,千
日本特殊陶業株式会社,400108551,1,1,エネルギー起源CO2,2009,148880.0,千
日本特殊陶業株式会社,400108551,1,1,エネルギー起源CO2,2010,145921.0,千
日本特殊陶業株式会社,400108551,1,1,エネルギー起源CO2,2011,142036.0,千
日本特殊陶業株式会社,400108551,1,1,エネルギー起源CO2,2012,146485.0,千
日本特殊陶業株式会社,400108551,1,1,エネルギー起源CO2,2013,154512.0,千
日本特殊陶業株式会社,400108551,1,1,エネルギー起源CO2,2014,139972.0,千
日本特殊陶業株式会社,400108551,1,1,エネルギー起源CO2,2015,120069.0,千
日本特殊陶業株式会社,400108551,1,1,エネルギー起源CO2,2016,114994.0,千
日本特殊陶業株式会社,400108551,1,1,エネルギー起源CO2,2017,103422.0,千
日本特殊陶業株式会社,400108551,1,1,エネルギー起源CO2,2018,103542.0,千
日本特殊陶業株式会社,400108551,1,1,エネルギー起源CO2,2019,94612.0,千
日本特殊陶業株式会社,400108551,1,1,エネルギー起源CO2,2020,26896.0,千
日本特殊陶業株式会社,400108551,1,1,エネルギー起源CO2,2021,25099.0,千
日本特殊陶業株式会社,400108551,1,1,エネルギー起源CO2,2022,21718.0,千
日本特殊陶業株式会社,400108551,1,1,エネルギー起源CO2,2023,19742.0,千
大東建託株式会社,400231841,1,1,エネルギー起源CO2,2009,22018.0,千
大東建託株式会社,400231841,1,1,エネルギー起源CO2,2010,22515.0,千
大東建託株式会社,400231841,1,1,エネルギー起源CO2,2011,20601.0,千
大東建託株式会社,400231841,1,1,エネルギー起源CO2,2012,21551.0,千
大東建託株式会社,400231841,1,1,エネルギー起源CO2,2013,21784.0,千
大東建託株式会社,400231841,1,1,エネルギー起源CO2,2014,21762.0,千
大東建託株式会社,400231841,1,1,エネルギー起源CO2,2015,22300.0,千
大東建託株式会社,400231841,1,1,エネルギー起源CO2,2016,19485.0,千
大東建託株式会社,400231841,1,1,エネルギー起源CO2,2017,9325.0,千
